,H2O_396,vel_0.5_396.5,vel_1_397,vel_1.5_397.5,vel_2_398,vel_2.5_398.5,vel_3_399,vel_3.5_399.5,vel_4_400,vel_4_400_prot_0.5,vel_4_400_prot_1,vel_4_400_prot_1.5,vel_4_400_prot_2,vel_4_400_prot_3,vel_4_400_prot_4,vel_4_400_prot_5,vel_4_400_prot_6,vel_4_400_prot_8,vel_4_400_prot_10,vel_4_400_prot_12,vel_4_400_prot_16,vel_4_400_prot_20,vel_4_400_prot_24,vel_4_400_prot_28,vel_4_400_prot_32,vel_4_400_prot_36,vel_4_400_prot_40,vel_4_400_prot_44,vel_4_400_prot_48,vel_4_400_prot_52,vel_4_400_prot_56,vel_4_400_prot_60
972,-0.1869769,-0.1938944,-0.3444853,-0.3414903,-0.2711101,-0.3380146,-0.2478514,-0.3396344,-0.4433703,-0.2893286,-0.3844504,-0.4528484,-0.422132,-0.4984241,-0.4713368,-0.5049615,-0.5482259,-0.448349,-0.4446163,-0.5858793,-0.5111313,-0.5707273,-0.5805559,-0.5822883,-0.5960293,-0.6208014,-0.6467853,-0.5612688,-0.5680513,-0.6254168,-0.5972695,-0.6575217
973,-0.07203913,0.01738691,0.00934124,-0.08755398,-0.1635232,-0.01965189,-0.03074026,-0.09120846,-0.208343,-0.1141796,-0.1625304,-0.1239586,-0.2307825,-0.2557135,-0.2078424,-0.2381544,-0.2575483,-0.1335607,-0.2394099,-0.2385998,-0.2966413,-0.2110143,-0.358252,-0.2743878,-0.2824326,-0.3507228,-0.3672605,-0.3021007,-0.3270802,-0.2862277,-0.3270411,-0.3491192
974,0.07918119,-0.124939,-0.06694698,0,0,-0.124939,-0.124939,-0.2632418,-0.1760917,-0.2632418,-0.221849,-0.3679771,-0.124939,-0.3679771,-0.3010302,-0.3010302,-0.3679771,-0.3357921,-0.3679771,-0.4259691,-0.3679771,-0.3679771,-0.3979402,-0.3979402,-0.4522977,-0.5006027,-0.3979402,-0.4259691,-0.4771214,-0.4259691,-0.4259691,-0.3979402
975,-0.007426739,0.3649478,-0.08099794,-0.1389537,-0.06579304,0.01558685,-0.04372835,-0.1380939,-0.1039667,-0.2911615,-0.2401996,-0.1356225,-0.205945,-0.2948141,-0.253406,-0.2470479,-0.254775,-0.3455935,-0.2893934,-0.2768259,-0.3270469,-0.2974,-0.3394303,-0.3332868,-0.3224263,-0.3376451,-0.3645067,-0.2736945,-0.4089665,-0.4263892,-0.3916011,-0.392138
976,-0.1490788,-0.1954813,-0.0533886,-0.1249514,-0.1604857,-0.1370735,-0.1947737,-0.1187186,-0.2647514,-0.2691612,-0.2597566,-0.2374859,-0.2924352,-0.3271122,-0.3408341,-0.321507,-0.3493586,-0.3392467,-0.3737612,-0.4244118,-0.3612328,-0.371851,-0.3810401,-0.4149947,-0.4258289,-0.4256744,-0.3632908,-0.4000673,-0.4071207,-0.3932328,-0.4168935,-0.4435024
977,0.003051281,0.01531887,-0.01899958,-0.04763651,-0.08581591,0.03193855,-0.04943991,-0.005987644,-0.1524816,-0.1788812,-0.1731424,-0.08738756,-0.1763496,-0.1116905,-0.1909289,-0.1973643,-0.1667666,-0.1564984,-0.1931281,-0.2548299,-0.2781954,-0.2381067,-0.2140036,-0.2643447,-0.2665024,-0.2464972,-0.2070308,-0.3019814,-0.3003354,-0.2640147,-0.3324285,-0.3271208
978,-0.2852721,-0.3804541,-0.417851,-0.4246302,-0.3539724,-0.3544011,-0.5002198,-0.5052767,-0.5096116,-0.5401931,-0.4679003,-0.4652472,-0.5008502,-0.5756536,-0.5438652,-0.676497,-0.5918765,-0.6092739,-0.501832,-0.6456161,-0.5912352,-0.6062999,-0.7338772,-0.7296252,-0.7128501,-0.6818852,-0.7267361,-0.7318764,-0.6905813,-0.7337222,-0.6560135,-0.8091865
979,0.1419187,0.4247651,-0.001010895,0.125155,-0.09216976,0.05237818,-0.1471405,-0.1296778,-0.1397576,-0.2478924,-0.1011229,-0.1891623,-0.1903448,-0.1840186,-0.2441607,-0.197062,-0.1433182,-0.292058,-0.3103075,-0.3015656,-0.2114868,-0.3514695,-0.2774301,-0.3298612,-0.3590226,-0.3065519,-0.3520064,-0.3496504,-0.3069654,-0.359086,-0.3776398,-0.3277235
980,0.3086886,0.210403,-0.2270532,-0.1302958,-0.187953,-0.203465,-0.4136395,-0.1131587,-0.2439318,-0.4257493,-0.3679042,-0.3898668,-0.09752703,-0.5088339,-0.4031467,-0.1945858,-0.436944,-0.3855891,-0.4602132,-0.4864798,-0.4960294,-0.5120373,-0.5746603,-0.5903029,-0.66294,-0.5975847,-0.5593014,-0.5401535,-0.6074958,-0.6342497,-0.610672,-0.6439714
981,-0.03906107,0.1930618,-0.07331944,-0.1558499,-0.3815975,-0.3030052,-0.2098393,-0.3399339,-0.2823534,-0.3959641,-0.4856133,-0.3480158,-0.5296469,-0.353775,-0.5709386,-0.4425941,-0.5812798,-0.575242,-0.4869452,-0.5836625,-0.6225228,-0.6440878,-0.6313438,-0.6727896,-0.6388063,-0.6284723,-0.6767879,-0.6992245,-0.7323294,-0.6836987,-0.7292943,-0.7371211
982,-0.5961804,-0.194665,-0.2909255,-0.671299,-0.8254328,-0.4418683,-0.7826171,-0.6268425,-0.9137821,-0.8496079,-0.7944579,-0.9697247,-0.7796116,-1.060209,-1.076988,-0.9932632,-1.1065,-0.9946957,-0.9749093,-1.082294,-1.056557,-1.106221,-1.17079,-1.181396,-1.128253,-1.17246,-1.047996,-1.197274,-1.173148,-1.211579,-1.189109,-1.226904
983,-0.3021107,-0.1513143,-0.5985847,-0.3313417,-0.4885497,-0.3885956,-0.185854,-0.301692,-0.5614028,-0.5502443,-0.548564,-0.6672759,-0.6073279,-0.6752625,-0.7500687,-0.7106276,-0.7134142,-0.7566571,-0.6665969,-0.6687064,-0.7119036,-0.7132025,-0.7964044,-0.7097602,-0.7951503,-0.8278027,-0.8170757,-0.7588673,-0.8210535,-0.7900386,-0.798142,-0.8272562
984,-0.1014848,0.02757168,0.01643562,0.3489227,-0.2907753,-0.0921874,-0.3111,-0.2146015,-0.2656808,-0.3789887,-0.2861009,-0.2803621,-0.2919068,-0.3365374,-0.4731092,-0.3358049,-0.257442,-0.3355193,-0.3429055,-0.3797717,-0.4915452,-0.4903893,-0.3845162,-0.5336967,-0.4519062,-0.5080342,-0.5284252,-0.4670138,-0.6172795,-0.5704899,-0.4952583,-0.5759974
985,0.02118254,0.1032829,0.1330714,6.77E-05,-0.205132,-0.1752124,-0.2487025,-0.2358785,-0.3399463,-0.2123547,-0.3052912,-0.3189836,-0.3008113,-0.3250499,-0.2486906,-0.4528222,-0.2570605,-0.4298549,-0.4203739,-0.4668517,-0.5268836,-0.5517845,-0.4768753,-0.4401517,-0.5758638,-0.5059175,-0.5300684,-0.5769663,-0.6284103,-0.6184068,-0.5144649,-0.5940862
986,-0.3393159,-0.436708,-0.6376967,-0.6612267,-0.6861386,-0.5714312,-0.8148766,-0.7907376,-0.508194,-0.8957734,-1.014374,-0.9429321,-0.9052939,-0.6886888,-1.099635,-1.022054,-1.18146,-0.8766727,-1.094256,-1.150214,-1.075119,-1.253263,-1.071175,-1.074178,-1.235342,-1.1804,-1.108359,-1.191268,-1.273485,-1.234475,-1.187883,-1.24277
987,0.4876084,0.01005125,0.09904146,-0.202702,-0.06918478,-0.2687988,-0.30303,-0.08866262,0.01239634,-0.4677491,-0.3222737,-0.4546933,-0.2976522,-0.2966957,-0.1271715,-0.1881127,-0.3081203,-0.4840012,-0.4394412,-0.4848771,-0.5618773,-0.5611272,-0.541738,-0.6444902,-0.589416,-0.6706123,-0.6016421,-0.5408597,-0.7440276,-0.682889,-0.5094142,-0.6491771
988,-0.1817479,0.298162,-0.1852469,-0.1799445,-0.004647255,0.2974772,-0.007089138,-0.4073381,-0.4808254,-0.3086004,-0.3101749,-0.1827197,-0.4869576,-0.5503602,-0.6157012,-0.4836736,-0.5529952,-0.704586,-0.6606879,-0.7076077,-0.7475653,-0.6615052,-0.6598115,-0.6601915,-0.7069592,-0.6596756,-0.7064462,-0.8215318,-0.6599994,-0.8205404,-0.7876096,-0.707655
989,0.05498457,-0.3524194,-0.4178925,-0.2515049,-0.2915244,-0.5046253,-0.6737809,-0.4913039,-0.246563,-0.7954659,-0.7969375,-0.7372279,-0.8179684,-0.6955318,-0.8566332,-0.5753789,-0.7928371,-0.7402143,-0.7610874,-0.8996816,-0.9029059,-0.91084,-0.8378468,-1.009559,-0.953402,-0.9318056,-0.9264741,-0.9341903,-1.007655,-0.995748,-0.9350967,-1.020053
990,0.1895409,-0.2209425,-0.03276062,0.05370522,-0.2339134,-0.1061473,-0.1996164,-0.1698856,-0.1618204,-0.1526957,-0.2451873,-0.272007,-0.4523005,-0.1087236,-0.4296627,-0.4632192,-0.3815403,-0.4122629,-0.364996,-0.5351672,-0.4958224,-0.3846183,-0.4929442,-0.4783759,-0.5058274,-0.4469585,-0.4356503,-0.5473976,-0.5808682,-0.5128932,-0.5561123,-0.4900055
991,0.4415536,0.07435703,0.1620398,-0.1453924,-0.1182919,-0.248024,-0.2885308,-0.4390264,-0.230237,-0.3169203,-0.4234071,-0.4175887,-0.4212456,-0.4691906,-0.5095081,-0.4600263,-0.4870563,-0.5749478,-0.5912395,-0.7033267,-0.641974,-0.5048833,-0.6755743,-0.7513213,-0.6766152,-0.6599021,-0.6524515,-0.7798605,-0.7464309,-0.7954412,-0.7204051,-0.723341
992,0.4657197,0.1763206,-0.02781534,-0.1921334,0.1613698,-0.007789135,-0.01280689,-0.09466314,-0.07340574,-0.2957015,-0.1985264,-0.1898446,-0.2611189,-0.1997018,-0.1906557,-0.2806911,-0.239253,-0.2292404,-0.2787461,-0.1386757,-0.347508,-0.3539486,-0.3807912,-0.3643975,-0.3144884,-0.3523941,-0.3422685,-0.3827038,-0.4120207,-0.4686942,-0.4365897,-0.3864112
993,0.4020224,0.1418266,0.409586,0.4003162,0.1346631,-0.3543863,-0.2885766,-0.1832647,-0.3515096,-0.1840315,-0.1107392,-0.4394894,-0.4192591,-0.5316515,-0.5117311,-0.4361873,-0.5470147,-0.5894547,-0.6276836,-0.6449313,-0.6338816,-0.5005579,-0.735743,-0.6799355,-0.6710782,-0.703546,-0.7082577,-0.7352705,-0.7025576,-0.7356157,-0.7050953,-0.6668081
994,-0.2086024,-0.3920999,-0.5838003,-0.6548123,-0.3310566,-0.5065236,-0.56352,-0.4851751,-0.4870119,-0.693254,-0.06255102,-0.868422,-0.7848125,-0.536139,-0.8478532,-0.8394032,-0.8232574,-0.8361697,-0.7394667,-0.833631,-0.8805203,-0.9437733,-0.9446592,-0.9545197,-0.9130707,-0.9109502,-0.9825602,-0.8780546,-0.9456892,-0.9598961,-0.9538603,-0.9251361
995,0.4101415,-0.1492968,0.3156209,0.2816157,-0.02420521,-0.04362917,0.2997546,0.1640043,-0.2291322,-0.1677346,-0.2608266,-0.2973857,-0.01701736,-0.2752247,-0.4286547,-0.2485919,-0.3917189,-0.3949938,-0.4798589,-0.464047,-0.4263673,-0.1677642,-0.5503521,-0.510797,-0.5154591,-0.6034632,-0.6021981,-0.6019244,-0.5793285,-0.5592403,-0.5181031,-0.5405703
996,0.04680872,0.01636887,-0.1674347,0.117919,-0.2288704,0.0420475,-0.1524105,-0.641017,-0.587677,-0.5778303,-0.5682516,-0.7940969,-0.6153402,-0.6490178,-0.6059442,-0.8532925,-0.7764673,-0.8907118,-0.7811527,-0.766427,-0.9903178,-0.8625612,-0.9005289,-0.8957562,-1.039544,-0.9484353,-0.9952555,-1.022192,-0.8999515,-1.064281,-1.029624,-0.9782772
997,-0.000136852,-0.000274181,-0.3068848,-0.4775286,-0.3044033,-0.3025422,-0.4800577,-0.006620884,-0.4798017,-0.3065562,-0.3050847,-0.4833927,-0.7039638,-0.8494782,-0.8470907,-0.8523717,-0.9593415,-0.7854505,-0.7807217,-0.7816701,-0.9089084,-0.9610124,-1.045036,-1.118083,-1.049334,-1.119401,-1.046773,-1.004911,-1.118358,-1.047438,-1.006324,-1.046277
998,-0.181324,-0.008262634,-0.0578208,0.05347681,-0.1646852,-0.07772207,-0.2436972,-0.3905501,-0.3696923,-0.2951269,-0.323081,-0.4969649,-0.3675542,-0.3927755,-0.4502225,-0.4490948,-0.5005784,-0.480248,-0.5948043,-0.5695643,-0.6343622,-0.5879235,-0.6155453,-0.6466274,-0.5701165,-0.5822582,-0.673737,-0.7202654,-0.6083527,-0.6610427,-0.6457219,-0.7312469
999,-0.1824417,0.06337261,-0.5334764,-0.06098223,-0.5821018,-0.5895123,-0.5103655,-0.6947322,-0.6015201,-0.8397965,-0.6551261,-0.7789888,-0.4959474,-0.8463483,-0.9400826,-0.8846307,-1.013736,-0.9816279,-0.8743768,-1.049481,-1.061112,-0.9990926,-0.8987455,-1.006434,-1.104868,-1.000795,-1.076382,-1.144713,-1.067286,-1.103974,-1.09945,-1.070131
1000,-0.02709532,-0.4183941,-0.4366245,-0.8319592,-0.8333883,-0.6566391,-0.915833,-0.6898131,-0.8307157,-1.01119,-0.97363,-0.9802155,-0.9993687,-0.9387975,-0.9780798,-1.023344,-0.8630819,-0.9259953,-1.064479,-0.9725132,-1.102234,-1.065812,-1.121613,-1.074771,-1.057193,-1.01002,-1.120463,-1.130024,-1.142624,-1.164918,-1.159855,-1.134607
1001,0.3163099,0.2368793,0.3087263,0.2209854,0.2495923,0.2565575,0.2384396,0.2914824,-0.03515005,-0.2311592,-0.2099142,-0.2407737,-0.3337498,-0.4316826,-0.4264226,-0.4360714,-0.1808338,-0.423182,-0.2340794,-0.6325479,-0.506494,-0.5786743,-0.5147285,-0.5934868,-0.7758317,-0.6900649,-0.3483853,-0.7751818,-0.8516893,-0.7737751,-0.779839,-0.6905565
1002,-0.2227659,-0.01456881,-0.306766,-0.1759453,-0.320878,-0.3064036,-0.3545914,-0.4451456,-0.3536057,-0.361413,-0.3092775,-0.291069,-0.4487233,-0.4409966,-0.4781384,-0.4929628,-0.6506138,-0.5323997,-0.4867449,-0.412097,-0.6096516,-0.5579815,-0.5514832,-0.511066,-0.5863724,-0.5613809,-0.6075616,-0.6800032,-0.5834422,-0.625977,-0.6254649,-0.6534657
1003,0.1602373,0.08984423,0.4181743,0.2356877,-0.1931319,0.07340431,-0.01047325,-0.08813,-0.1670094,-0.4724569,0.1375484,-0.06013966,-0.136416,-0.165235,-0.1099019,-0.2669277,-0.3723397,-0.3909144,-0.4527431,-0.3634996,-0.4172978,-0.4530721,-0.391108,-0.601872,-0.5296283,-0.5711446,-0.4494033,-0.5583477,-0.596067,-0.528029,-0.449192,-0.4473815
1004,-0.01213312,0.1974072,-0.01434517,-0.2151723,0.01296949,0.06585455,-0.2237306,-0.335196,0.08729553,0.02061796,-0.3855963,-0.2224188,-0.4705739,-0.4534159,-0.4977722,-0.1553454,-0.5039182,-0.6650829,-0.6396852,-0.5192261,-0.5329561,-0.6494241,-0.7637239,-0.6784668,-0.5800476,-0.664578,-0.7273192,-0.7704921,-0.6963243,-0.7578149,-0.647676,-0.7363772
1005,0.1056056,0.02060461,-0.1496835,-0.3001947,-0.1370697,0.1228547,-0.3904924,-0.4125218,-0.2939763,-0.4914074,-0.2607703,-0.5136104,-0.5306292,-0.7842703,-0.9514275,-0.6699004,-0.7620158,-0.7567978,-0.7489114,-0.6346464,-0.8547707,-0.9606948,-0.9097457,-1.006474,-1.043767,-0.9051609,-0.9393582,-0.9832511,-0.9106026,-0.9450469,-1.006008,-1.001226
1006,-0.1712513,0.3078594,-0.2975254,-0.1700916,-0.4727473,-0.4689703,-0.1755333,-0.3956056,-0.5412507,-0.4767466,-0.3893309,-0.6002965,-0.5981879,-0.2989707,-0.4767728,-0.6998172,-0.6976089,-0.650054,-0.5431719,-0.6943693,-0.6989579,-0.6015244,-0.7380934,-0.6523304,-0.844768,-0.738287,-0.7752228,-0.6968699,-0.8102813,-0.8102226,-0.8131299,-0.776433
1007,-0.3931322,-0.5319467,-0.597919,-0.7026634,-0.6708279,-0.6765661,-0.5591745,-0.6328206,-0.7455497,-0.8185878,-0.9421482,-0.696722,-0.8742213,-0.9597635,-0.9801784,-0.8314199,-0.8527679,-0.9136429,-0.7921896,-0.9709301,-0.9259501,-0.9807744,-1.016978,-0.9925108,-1.011231,-1.026892,-1.059005,-1.019796,-1.052952,-1.100229,-0.9451141,-1.049965
1008,0.07787275,0.1146379,-0.03069544,0.1741285,-0.02538157,-0.1833344,-0.1035752,-0.1296806,-0.1701698,-0.1057072,-0.1660447,-0.2553134,-0.07329035,-0.126771,-0.2381177,-0.3179016,-0.2249098,-0.3488159,-0.3108182,-0.3237362,-0.3340769,-0.2731013,-0.3726792,-0.3420672,-0.2839093,-0.3634081,-0.4299226,-0.3145366,-0.3859253,-0.4349947,-0.4000802,-0.392838
1009,-0.1664467,-0.0674324,-0.1721802,-0.02801609,-0.2256632,-0.1567039,-0.2912836,-0.317585,-0.3810139,-0.317286,-0.2118368,-0.2747955,-0.3450475,-0.4204764,-0.4245591,-0.3978763,-0.4829807,-0.540339,-0.4697866,-0.5044379,-0.4913106,-0.5057235,-0.5505342,-0.5080328,-0.469645,-0.4860835,-0.6230698,-0.5325918,-0.5802536,-0.5371594,-0.5563788,-0.5188699
1010,-0.02248144,-0.1076694,0.00459671,-0.0275588,-0.0462718,-0.1421323,-0.09118891,-0.110939,-0.2252283,-0.2051525,-0.1944394,-0.3946338,-0.1877961,-0.2231379,-0.2810645,-0.3251128,-0.02357578,-0.3701806,-0.402462,-0.323843,-0.363246,-0.3674879,-0.3990917,-0.4641929,-0.4590211,-0.4952598,-0.4762645,-0.3657889,-0.5238442,-0.4601631,-0.4296288,-0.4576478
1011,0.03721094,0.452004,-0.06538343,0.002158165,0.2246199,-0.08062696,-0.2748213,-0.0609622,-0.1717868,-0.1940384,-0.3455677,-0.1926546,-0.2065153,-0.2759666,-0.2903481,-0.1754308,-0.3830462,-0.2793202,-0.3044777,-0.3449435,-0.4463506,-0.4238615,-0.3935671,-0.349268,-0.4744186,-0.401669,-0.4034119,-0.4088583,-0.4751339,-0.4324651,-0.5024004,-0.4896822
1012,-0.2357655,-0.5414553,0.01150417,-0.4823942,-0.3493195,-0.3434787,-0.5689058,-0.3244143,-0.6010084,-0.1014948,-0.4919515,-0.8383307,-0.8161373,-0.6937885,-0.9363322,-0.6954746,-0.6871963,-0.8759317,-0.6853909,-0.8277946,-1.067972,-0.9628553,-0.9049897,-0.9713826,-1.02412,-1.11322,-1.058477,-1.07179,-0.9827809,-1.1334,-1.072614,-1.113777
1013,-0.02894545,-0.2498775,-0.01562881,0.05059767,-0.4093938,-0.1560254,-0.06455421,-0.3476048,-0.5587139,-0.7059636,-0.6015091,-0.5751758,-0.7567072,-0.7579656,-0.7363901,-0.8555107,-0.6978364,-0.8739214,-0.8138666,-0.7801137,-0.8794432,-0.8429942,-0.8938017,-0.8790894,-0.8413634,-1.139803,-0.9894257,-1.034973,-0.9774723,-1.092806,-1.003475,-1.043023
1014,0.3507977,0.02650642,0.04262018,0.0525341,0.1769533,0.2835536,-0.2112951,-0.3421674,-0.4490871,-0.3978953,-0.4508848,-0.5617361,-0.5224996,-0.6356902,-0.5191798,-0.5189185,-0.5929832,-0.6257877,-0.5717759,-0.6668062,-0.6682625,-0.6282439,-0.7441759,-0.6899986,-0.7744608,-0.7567091,-0.8295202,-0.6869402,-0.7866893,-0.7368679,-0.694068,-0.7861652
1015,-0.5965486,0.000220299,-0.2932463,-0.4694433,-0.3101888,-0.01253271,-0.4648948,-0.5965838,-0.7571602,-0.8423963,-0.5926342,-0.7798786,-0.7817578,-0.6922636,-0.9492774,-0.9528532,-0.6963577,-0.8400111,-0.9536757,-0.9064655,-0.9543357,-0.9961877,-1.075262,-0.9503126,-0.9438429,-1.002168,-1.078398,-1.001732,-1.078561,-0.9541607,-1.082138,-1.146907
1016,0.2075295,0.02187872,0.3278232,0.3673711,-0.000152588,-0.100843,-0.1036,0.02829742,0.2129035,-0.2988672,-0.07017183,-0.4710917,-0.4858875,-0.3323307,-0.4049115,-0.5480995,-0.4149356,-0.2412953,-0.5705113,-0.6991653,-0.640276,-0.6542497,-0.6127138,-0.6429162,-0.538095,-0.8066897,-0.774601,-0.6821818,-0.7911468,-0.728363,-0.7862005,-0.7925324
1017,-0.3444452,-0.1710072,-0.2888165,-0.426424,-0.4748025,-0.3133998,-0.8398123,-0.5721602,-0.7563753,-0.6715693,-0.6860228,-0.6897931,-0.9005747,-0.8759136,-0.9354205,-1.068597,-0.8615026,-0.805356,-1.105492,-1.043216,-1.004439,-1.083293,-1.091631,-1.105206,-1.125821,-1.161719,-1.145071,-1.098631,-1.240045,-1.191792,-1.244957,-1.166307
1018,-0.04701042,-0.1062627,-0.3966079,-0.4360356,-0.1645217,-0.3145394,-0.2820015,-0.4716206,-0.3759561,-0.4245572,-0.4972363,-0.5836053,-0.3872824,-0.4722743,-0.5900059,-0.5037327,-0.495934,-0.5278974,-0.4913602,-0.5588326,-0.6247354,-0.5471106,-0.556798,-0.6439066,-0.5848656,-0.6118627,-0.5849557,-0.6937847,-0.672884,-0.7474451,-0.7580013,-0.6997833
1019,0.005411148,0.01598024,-0.006651402,0.01961708,-0.3011355,-0.2865744,-0.2896528,-0.2870464,-0.584825,-0.2882414,0.0100255,-0.2941351,-0.8738003,-0.7600904,-0.4647861,-0.8347363,-0.8338928,-0.7529202,-0.8806686,-0.9355989,-0.8887496,-0.8923097,-0.930738,-1.09042,-0.8842487,-0.9822431,-1.123849,-1.021291,-1.05641,-0.9374657,-0.9818797,-1.019332
1020,-0.2689261,-0.5145607,0.0125246,-0.5288186,-0.006210327,-0.4731445,-0.2181096,-0.6954823,-0.7178264,-0.6939573,-0.7121601,-0.6505837,-0.8644743,-0.7220712,-0.7865801,-0.6669135,-0.6998215,-0.9004498,-0.8526511,-0.8756504,-0.9169145,-0.7748356,-0.9980311,-1.010939,-0.9215336,-0.9237194,-0.9448366,-0.9970427,-1.031382,-1.024006,-1.006489,-1.080143
1021,-0.09448385,-0.455832,-0.1637015,-0.2356563,-0.4192209,-0.6009073,-0.261724,-0.7650876,-0.6452374,-0.4732208,-0.610486,-0.8195953,-0.7643013,-0.7569451,-0.8989482,-0.7921357,-0.9889789,-0.8340955,-0.9129577,-0.9911723,-1.022065,-1.059285,-1.034283,-0.9020362,-0.9170613,-1.085152,-1.000001,-0.9845886,-1.074458,-1.073084,-1.075195,-1.07479
1022,-0.164917,0.1507607,0.06178713,-0.02946281,-0.4332681,-0.417356,-0.2262855,0.03255844,-0.4259329,-0.256115,-0.5898604,-0.5254741,-0.5002327,-0.7238603,-0.6994948,-0.6229396,-0.6762137,-0.671123,-0.4166713,-0.6784101,-0.7559476,-0.8411422,-0.7926116,-0.7891512,-0.8446054,-0.8958712,-0.8680339,-0.758636,-0.9734387,-0.8719349,-0.8736486,-0.9403996
1023,0.2840214,0.02567339,0.3473272,0.04928589,-0.3868284,-0.4329281,-0.2445135,-0.4357429,-0.2625623,-0.3787932,-0.3085022,-0.385282,-0.3811817,-0.4610329,-0.6715956,-0.3884392,-0.5818663,-0.5314026,-0.4819021,-0.7200418,-0.625803,-0.6045585,-0.6831064,-0.6241264,-0.6685805,-0.76932,-0.7324352,-0.6338072,-0.7362247,-0.7643838,-0.7236586,-0.800211
1024,0.3013129,0.3359871,-0.2086806,-0.02901363,-0.3576212,0.2888842,-0.3899956,0.3038654,-0.3977818,-0.3113327,-0.1915689,-0.4896259,-0.5540066,-0.5243754,-0.6985431,-0.5660377,-0.6493979,-0.4962673,-0.5858254,-0.5982132,-0.4158068,-0.6215491,-0.6074185,-0.5872431,-0.4884448,-0.642005,-0.7505107,-0.7033587,-0.7450776,-0.7783532,-0.744226,-0.8420935
1025,0.2450118,0.1311831,-0.05174637,-0.3766623,-0.07126427,-0.3002496,-0.2754593,-0.4937911,-0.4153113,-0.4161434,-0.5377817,-0.4964404,-0.3526273,-0.3218093,-0.6501007,-0.5923162,-0.6006908,-0.7054582,-0.4773769,-0.7016773,-0.677814,-0.6403012,-0.7121792,-0.587956,-0.6897593,-0.6862888,-0.8174672,-0.733129,-0.834424,-0.7492585,-0.738307,-0.7450023
1026,-0.2870522,-0.1406093,-0.3754926,-0.5294561,-0.5305638,0.0995698,-0.7257576,-0.4288912,-0.7314391,-0.4918389,-0.7008376,-0.707108,-0.7206812,-0.76618,-0.9067473,-0.7782779,-0.8958511,-0.7315602,-0.821558,-0.7823796,-0.79282,-0.9040289,-0.7797976,-0.9940658,-0.9652596,-0.9783711,-1.011689,-0.9466915,-1.097146,-0.9846444,-0.973712,-0.964983
1027,0.2546878,0.258215,0.2315211,-0.09227228,-0.1890783,-0.3192091,-0.1081567,-0.368269,-0.08779621,-0.354691,-0.4272614,-0.640902,-0.6255651,-0.3646302,-0.6153164,-0.6284466,-0.6692548,-0.453227,-0.6998725,-0.5017152,-0.6928816,-0.6276102,-0.676856,-0.7517414,-0.7255692,-0.6972494,-0.7241497,-0.7438502,-0.7497225,-0.6666794,-0.801446,-0.8238854
1028,-0.1741667,0.2869425,-0.2961416,-0.1871104,-0.2780099,0.3068609,-0.3169394,-0.007377148,-0.3163395,-0.2949061,-0.539887,-0.1759329,-0.6025915,-0.4856601,-0.6556063,-0.4002047,-0.5454659,-0.5520053,-0.6539388,-0.6987615,-0.6908121,-0.7438302,-0.7771306,-0.7393327,-0.74511,-0.7788038,-0.7022905,-0.7357669,-0.8066497,-0.746408,-0.7804379,-0.8141274
1029,0.2287426,-0.3115191,0.1331191,-0.3862047,0.09394264,-0.3154511,-0.4482851,-0.5637722,-0.5948176,-0.3048987,-0.3541226,-0.5928164,-0.6338496,-0.6114197,-0.6765585,-0.6117258,-0.663959,-0.6324835,-0.7014322,-0.6270018,-0.5890303,-0.651381,-0.790627,-0.8037391,-0.8547053,-0.7759843,-0.824944,-0.6993914,-0.6329517,-0.8531671,-0.8995357,-0.8729987
1030,-0.4465251,-0.3782358,-0.7694397,-0.5397749,-0.8429132,-0.5044379,-0.5813537,-0.5798059,-0.6908855,-0.8777146,-0.8581762,-0.7702174,-0.8417764,-0.9108996,-0.9872503,-0.837142,-0.8865533,-0.8902307,-1.009944,-1.090576,-1.114239,-1.103854,-1.02514,-1.166595,-1.069316,-1.135327,-1.200208,-1.148541,-1.214445,-1.173744,-1.134528,-1.120842
1031,0.213397,-0.4155011,-0.01054573,0.2079291,-0.3770952,-0.3487144,-0.3080721,-0.1866784,-0.4460917,-0.51123,-0.5585804,-0.6007886,-0.6392798,-0.6088552,-0.4901485,-0.5027585,-0.7129078,-0.7133245,-0.5829115,-0.7244759,-0.7645946,-0.7776346,-0.6692734,-0.8138485,-0.7785811,-0.7978063,-0.7735581,-0.7705274,-0.8591485,-0.7719126,-0.7803521,-0.8161349
1032,0.003071785,-0.000733852,-0.5971727,0.008813381,-0.7742071,-0.2964063,-0.4768472,-0.6919932,-0.5992217,-0.696321,-0.4761744,-0.7757177,-0.7755766,-0.996923,-0.9033957,-0.8414035,-0.8989415,-0.9985123,-0.9962544,-0.9977002,-0.9516768,-1.076789,-1.077829,-0.9005218,-1.039265,-1.07591,-1.142502,-0.9970322,-1.038013,-1.109249,-1.077513,-1.17407
1033,-0.09816837,-0.5825987,-0.5060458,-0.5163307,-0.4565082,-0.7019806,-0.2887759,-0.6124744,-0.6317239,-0.7038531,-0.6971445,-0.8488898,-0.8893976,-0.9230051,-0.5167675,-0.8857942,-1.012225,-0.86444,-0.8459048,-0.9172935,-0.9491601,-0.9828792,-0.9382348,-1.082605,-1.01626,-1.09095,-1.043439,-1.009453,-1.14042,-1.14834,-0.9697685,-1.00246
