,H2O,MEF_0.5,MEF_1,MEF_1.5,MEF_2,MEF_2.5,MEF_3,MEF_3.5,MEF_4,MEF_4_prot_0.5,MEF_4_prot_1,MEF_4_prot_2,MEF_4_prot_3,MEF_4_prot_4,MEF_4_prot_5,MEF_4_prot_6,MEF_4_prot_8,MEF_4_prot_10,MEF_4_prot_12,MEF_4_prot_14,MEF_4_prot_16,MEF_4_prot_20,MEF_4_prot_24,MEF_4_prot_28,MEF_4_prot_32,MEF_4_prot_36,MEF_4_prot_40,MEF_4_prot_44,MEF_4_prot_48,MEF_4_prot_52,MEF_4_prot_56,MEF_4_prot_56
917,0.009615421,-0.003289223,0.000513077,-0.007328033,-0.003655434,-0.003507614,-0.00235796,0.005336761,0.003164768,0.001180172,-0.005627155,-0.004912853,-0.009082317,-0.00785017,-0.007125854,-0.004497528,-0.01031351,-0.01835394,-0.01348114,-0.01423359,-0.007423401,-0.01816607,-0.01193047,-0.01996136,-0.02028751,-0.01752949,-0.0162859,-0.01679754,-0.02079296,-0.01712799,-0.02063274,-0.02705765
918,-0.01660681,-0.007165432,-0.006057739,-0.006407738,-0.01091433,0.00271225,0.01075983,0.006506443,0.01074982,0.02436543,-2.38E-05,-0.002737045,-0.01633358,-0.01098824,0.01118851,-0.004943371,-0.008655071,-0.009663582,-0.00706768,0.002696037,-0.014925,-0.007034779,-0.01714659,-0.02136374,-0.02735472,-0.03662539,-0.02153397,-0.02639866,-0.0373106,-0.03361225,-0.02333927,-0.03328085
919,0.01362467,0.01390553,0.000594139,-0.01181316,-0.01875973,0.000806332,-0.005012512,-0.006239414,0.00122261,-0.01775169,-0.01179981,0.008095264,-0.02460766,-0.01265335,-0.01182699,-0.005577564,-0.01154184,-0.01198816,-0.01163578,-0.01165867,-0.02506065,-0.02459955,-0.02462578,-0.04303646,-0.03689098,-0.03680038,-0.03680754,-0.03713512,-0.04339838,-0.03063154,-0.04844379,-0.04271603
920,-0.03140211,-0.03463888,-0.02496624,-0.03513908,-0.02313948,-0.01178503,-0.02138138,-0.008266449,-0.01633692,-0.008970261,-0.01982927,-0.03365898,-0.03184557,-0.01729918,-0.01827669,-0.03676987,-0.03238297,-0.03099728,-0.04139996,-0.03209877,-0.02900457,-0.03928757,-0.04138088,-0.04125595,-0.05269289,-0.06107998,-0.04581928,-0.05603743,-0.05473852,-0.06357908,-0.05216503,-0.06450319
921,0.02058935,0.00405407,0.01024532,0.008934498,0.007079124,0.01670504,0.01975155,-0.005626678,0.02213001,0.008394718,0.02566433,0.03327513,0.019629,0.01966476,-0.00042057,0.002127171,0.01732683,-0.009748936,-0.001690865,-0.01308537,-0.005582333,-0.02236938,-0.01115131,-0.01460171,-0.01610136,0.009794712,-0.01265669,-0.03155613,-0.0258069,-0.02049589,-0.02634525,-0.03371859
922,0.0158267,0.02076864,0.01266861,0.00858593,0.01017332,0.02201366,0.01401329,0.01746702,0.03548098,0.03076363,0.01809549,0.02350521,0.001634121,0.02624035,0.01261377,0.01503515,-0.000676632,0.00551796,0.003020287,0.006101608,-0.003921986,0.01175785,-0.01571608,0.000603199,0.002440929,0.003740311,-0.002692223,-0.01052809,-0.01234961,-0.01195621,-0.00924921,-0.02489233
923,-0.02224731,-0.01348019,-0.01933813,-0.01847839,0.001331806,-0.005551338,0.01418495,-0.009505749,0.007866859,-0.02960157,0.005529404,0.01931,-0.006870747,-0.01103592,-0.01230097,0.000228882,-0.01694298,-0.02796316,-0.02346992,-0.02941036,-0.04688215,-0.03371668,-0.01497889,-0.04534245,-0.05865192,-0.01896429,-0.02432585,-0.03030443,-0.04893732,-0.03358793,-0.04672432,-0.05744123
924,-0.000209332,-0.01864719,-0.01793337,-0.01852751,-0.00078249,0.007055759,-0.01083851,-0.02744246,0.01572084,-0.005147457,-0.04229832,0.008293629,-0.00026989,-0.009604454,-0.05160809,0.01090527,-0.01913214,0.007266521,-0.02012348,-0.000921249,-0.01189852,-0.01945448,-0.01877403,-0.03484011,-0.04635525,-0.05903912,-0.01714325,-0.03267908,-0.04272652,-0.0441885,-0.05925894,-0.05253983
925,-0.02431822,-0.00191164,-0.01590586,-0.008175373,0.00732851,0.00495863,0.03337574,0.008470058,0.01367903,0.006772041,-0.006886959,0.01431513,-0.009490967,-0.008815765,0.001185417,-0.03150511,-0.01117039,-0.02840853,-0.002009392,-0.02515984,-0.02830839,-0.0187149,-0.003178596,-0.05759525,-0.035748,-0.01609802,-0.04929972,-0.05663013,-0.04823923,-0.03560352,-0.05744982,-0.05177593
926,-0.0006814,-0.03452444,-0.01088047,-0.007900238,-0.02338171,-0.02139854,-0.01654959,-0.01920128,-0.01485014,-0.01090336,-0.0174942,-0.02743101,-0.003062725,-0.0062747,-0.02974796,0.008407116,-0.02239037,-0.02880955,-0.03674459,-0.009426594,-0.01949501,-0.03103209,-0.05053425,-0.03873491,-0.04782534,-0.04355717,-0.02799129,-0.0446763,-0.04008484,-0.05861902,-0.05315399,-0.0710721
927,-0.01297045,-0.01203728,-0.02155924,-0.02890825,-0.01994514,-0.01714754,0.006231308,-0.01497841,-0.02309608,-0.0173831,-0.01677465,-0.004601479,-0.01937675,-0.01894999,-0.0247488,-0.019804,-0.00676918,-0.02111483,-0.03303576,-0.01939869,-0.008497238,-0.03907871,-0.026402,-0.04298544,-0.04334497,-0.02538538,-0.03217506,-0.04022121,-0.05455494,-0.03154755,-0.05252409,-0.05164194
928,-0.006534576,-0.06015348,-0.02507114,-0.005677223,-0.02267838,0.01893377,-0.01970243,-3.00E-05,-0.002570152,0.007604122,-0.0224576,0.003084183,-0.01414919,-0.01422739,-0.01104069,-0.0306325,-0.02019358,-0.01091146,-0.03237343,-0.01425934,-0.01299429,-0.05219555,-0.03634977,-0.05027819,-0.03607798,-0.04833841,-0.02673388,-0.04175377,-0.05575418,-0.05276632,-0.05527258,-0.04588842
929,-0.01523447,0.00694561,-0.02833128,-0.04405069,-0.03617144,-0.008135796,-0.000781536,-0.026196,-0.009370804,-0.02367496,-0.05980968,0.04092264,-0.04655266,-0.02397203,-0.02315617,-0.04960299,-0.04881334,-0.02471066,-0.0124054,-0.03736877,-0.04628134,-0.03513336,-0.02532434,-0.05995369,-0.05765486,0.002050877,-0.05803919,-0.06997252,-0.06845331,-0.04897881,-0.1104565,-0.09009075
930,0.02600431,-0.01330471,-0.001588345,-0.03068876,-0.04402781,0.001660347,-0.01133776,0.01062155,-0.01094246,2.38E-06,-0.0329423,-0.00322485,-0.0215888,-0.02461004,-0.03472614,-0.03349304,-0.01056767,-0.01156855,-0.03430128,-0.02369499,-0.0202589,-0.07730865,-0.04598808,-0.04428625,-0.04342794,-0.08704472,-0.05533981,-0.06476641,-0.09566689,-0.06674957,-0.0735302,-0.07548428
931,0.02085733,0.001828194,-0.01530361,0.008990765,0.01304579,0.0113163,0.01034117,-0.03049946,0.003032684,-0.01385832,-0.009458542,-0.000822544,-0.000878334,-0.02783012,-0.02482128,-0.01268673,-0.01640701,-0.01903629,-0.008718491,-0.03470325,-0.002815723,-0.02255392,-0.02298975,-0.03841877,-0.03002596,-0.001050949,-0.04398632,-0.03396082,-0.0447278,-0.05786228,-0.0532217,-0.05531788
932,-0.005478382,-0.02042198,0.006706238,-0.03410625,0.01203442,-0.003388405,-0.003787041,6.25E-05,-0.016047,0.001103401,0.0187068,-0.02007103,0.005233765,-0.01198673,-0.01542807,-0.02818251,0.001289368,-0.02160454,-0.01385403,-0.03340149,-0.01797295,-0.02719259,-0.04089499,-0.05866241,-0.04330683,-0.04277897,-0.0413003,-0.03101063,-0.03242302,-0.06512451,-0.04266787,-0.05338669
933,0.002523899,-0.004961491,-0.03324366,-0.02062654,-0.005778313,-0.01271677,-0.01724625,-0.02448511,-0.02523136,-0.01618528,-0.001023293,-0.0137949,-0.01713514,-0.02324009,-0.0183382,-0.03023386,-0.02587461,-0.04277277,-0.01068497,-0.01980066,-0.02184439,-0.03164005,-0.04529095,-0.04814196,-0.03405523,-0.02989483,-0.03729057,-0.04768658,-0.03118801,-0.06412554,-0.05490923,-0.06235838
934,-0.000206947,-0.02009869,0.004065514,0.008318901,0.006752491,0.01092434,0.01636553,0.00825119,0.007257462,0.02373886,0.0179019,0.01422787,0.02511597,-0.005768776,0.01354694,0.000275612,-0.00531435,0.01484823,0.02445316,-0.01242876,-0.003315449,0.003137589,-0.02757406,-0.005500317,-0.006054401,-0.0274086,-0.04114342,-0.02139139,-0.02539539,-0.02782917,-0.02762461,-0.02568007
935,0.05094957,0.03133774,0.03053999,-0.001723289,0.01282358,0.06419563,-0.01826,3.81E-05,0.01625347,0.02982378,-0.000864029,0.06453323,0.01345444,0.04770231,0.03083038,-0.01645899,0.01489639,-0.0173955,-0.004847527,-0.07312155,-0.01890421,-0.04474926,-0.03129911,0.01366568,0.01232386,-0.01679373,-0.07230711,-0.04717016,-0.05985641,-0.08730268,-0.07314968,-0.08796072
936,0.01306581,-0.02924347,-0.03658104,-0.05074596,-0.05100536,-0.05056286,-0.05328274,-0.01083851,0.006353378,-0.03229427,-0.02444363,-0.05413914,-0.05642509,-0.03428364,-0.02202082,-0.05344772,-0.01745605,-0.05163288,-0.09399986,-0.06323671,-0.09864569,-0.03531027,-0.05585861,-0.06936455,-0.08704901,-0.07745218,-0.06875896,-0.0991993,-0.08726645,-0.1080356,-0.06646252,-0.1334167
937,-0.02026749,-0.0143671,-0.01570129,-0.006836891,-0.01769781,-0.003484249,-0.002432346,-0.03918505,-0.01644897,-0.01192713,-0.03772783,-0.009120464,-0.032691,0.01262188,-0.02424622,-0.06154966,-0.01655483,-0.07082891,-0.03097248,-0.03932858,-0.04620886,-0.04982281,-0.01203442,-0.06304932,-0.04870892,-0.04214573,-0.06177568,-0.04851532,-0.07272148,-0.08470392,-0.07350063,-0.07764149
938,0.007694721,0.007518291,-0.007546902,0.01551199,0.01123762,0.02265644,0.0106225,0.0168848,-0.004574299,0.01666164,0.018929,0.01135015,0.00557518,-0.005215168,-0.007184029,0.02483702,-0.009016037,-0.02701569,-0.02420902,-0.04612875,0.01561213,-0.02756929,-0.02296877,-0.05996466,-0.03665924,-0.03185415,-0.0619545,-0.02398062,-0.03259706,-0.05272245,-0.05749464,-0.05125237
939,0.01578093,-0.0308094,-0.01721621,-0.02582216,-0.0223937,-0.03624058,-0.00638485,0.008204937,0.004180431,-0.02347851,-0.01267338,-0.005767822,-0.05925083,-0.04143333,-0.04804707,-0.04295397,-0.03926468,-0.04912853,-0.0418129,-0.07784891,-0.05482912,-0.07174492,-0.07267141,-0.0823884,-0.0594883,-0.05767298,-0.05128908,-0.106751,-0.06743956,-0.07933521,-0.08723974,-0.08857298
940,0.05743408,0.01090956,0.03349304,0.01056099,0.05899954,0.04581547,0.07133579,0.0583005,0.04527378,0.03379583,0.03381968,0.05783463,0.02283049,0.03360891,0.02231312,0.03432274,0.03325605,0.02151537,0.04466963,-0.03258705,0.03417206,0.01077414,0.01028252,-0.01133442,0.009997368,-0.03281069,-0.01263666,-0.02177954,-0.01171398,-0.0233345,-0.03354073,-0.04330349
941,-0.02511787,-0.04566193,-0.04483318,-0.07065344,-0.0538969,-0.08760262,-0.05948973,-0.04006958,-0.05140448,-0.06081772,-0.04952431,-0.08024645,-0.07152128,-0.07550526,-0.06127262,-0.07830667,-0.09908962,-0.09351015,-0.1114697,-0.07801056,-0.08688068,-0.09010839,-0.1122432,-0.08793402,-0.1063528,-0.1052766,-0.1220875,-0.1249275,-0.09452486,-0.1294451,-0.1281195,-0.1094389
942,0.05331898,-0.003507137,0.0151968,-0.0269928,-0.01929379,-0.01394844,0.02153349,0.002804756,-0.01544952,-0.02121925,0.01027536,-0.03341675,-0.00387907,-0.02078676,-0.01113319,-0.003153324,-0.02031565,-0.02040815,-0.004940987,-0.02549887,-0.01413965,-0.07063913,-0.04211569,-0.06926537,-0.05343437,-0.07735777,-0.07294035,-0.08832693,-0.0574193,-0.05381584,-0.05766058,-0.0578475
943,0.0124445,0.0177474,0.01512718,-0.005848408,-0.02238274,0.004519463,0.009859562,0.02581644,-0.003271103,-0.004025459,-0.01895332,0.01815557,0.004419804,-0.01159286,-0.02689409,0.01918983,-0.004342079,-0.000335217,-0.01591587,-0.03092003,0.001729012,-0.02551556,-0.01691628,-0.03899527,-0.02318811,-0.007567883,-0.01082754,-0.04371929,-0.0517025,-0.046175,-0.06388903,-0.03955364
944,-0.03688478,-0.05277491,-0.009655476,-0.04651308,-0.06042051,-0.009542465,-0.004821777,-0.00924778,0.003793716,-0.02275085,-0.03992271,-0.008319378,-0.04127645,-0.03869152,-0.04974174,-0.02669191,0.001434803,-0.073102,-0.03359652,-0.05600739,-0.04521084,-0.06178284,-0.04432392,-0.06879091,-0.06047153,-0.05678415,-0.08411741,-0.07562447,-0.05290699,-0.09504271,-0.1055331,-0.08446407
945,0.0468874,0.000844955,-0.001263618,-0.04123306,0.01521349,0.000701904,0.01494265,0.03046608,0.00120306,0.03081369,0.0165472,0.03067875,0.01536083,0.03050041,0.001116753,0.02935219,-0.01421213,-0.02605867,-0.01315117,-0.04028893,0.001272202,-0.03965664,-0.05442238,-0.01353979,-0.0661211,-0.02878952,-0.04048061,-0.06599522,-0.07808018,-0.05230904,-0.0777688,-0.06701279
946,-0.01714039,-0.09840775,-0.06264496,-0.08520889,-0.06811857,-0.04330778,-0.01471043,-0.03870153,-0.004725933,-0.01154566,0.02483797,-0.01237631,-0.06481743,-0.02845907,-0.06876373,-0.08450937,-0.06069326,-0.0600009,-0.03935528,-0.05105495,-0.06826782,-0.05819273,-0.1018333,-0.0898838,-0.1084704,-0.1232209,-0.1003814,-0.1103468,-0.1025171,-0.07779217,-0.1299291,-0.1424012
947,0.02214575,-0.03436232,0.02745581,-0.0475831,-0.02179146,-0.01421452,-0.01783895,-0.02723455,-0.01235056,-0.004756927,-0.01748562,0.004470825,-0.08110857,0.003432274,-0.03982878,-0.008634567,-0.03051949,0.007852077,-0.03953218,-0.04573965,-0.04468632,-0.0432806,-0.1073222,-0.03945065,-0.09362364,-0.07008028,-0.09478426,-0.1235175,-0.1048589,-0.09396935,-0.1493921,-0.1278744
948,-0.000797749,-0.02462006,0.02769518,-0.02779293,-0.0232935,0.04418373,-0.003569126,-0.01418161,0.006341934,0.01083517,-0.01254177,0.02780771,0.02273703,-0.02623796,-0.01946783,-0.02050972,-0.003948689,0.003941059,-0.03132153,-0.05693722,0.01310396,-0.006399632,-0.06212091,-0.001019478,-0.02599621,-0.05455637,-0.06256247,-0.03900385,-0.03525162,-0.04590321,-0.05990696,-0.09036636
949,0.03354597,0.02973032,-0.01104069,0.001400471,0.01772594,-0.01729822,0.02554512,0.03508282,0.01841402,-0.003291607,0.02588034,0.01507092,0.00139904,0.008095741,0.000676632,-0.02409506,0.02140903,0.014781,0.0174737,-0.00911808,0.002343655,-0.01061392,-0.02103949,-0.05882215,-0.0354557,-0.05769539,-0.03242922,-0.0431118,-0.03761911,-0.09715796,-0.06972694,-0.05633307
950,0.01153612,-0.02666426,-0.01228571,0.01163864,0.01127863,0.000277519,-0.01300526,0.01184464,0.01177263,0.01177502,-0.01362848,-0.0130167,-0.01345444,-0.0256176,-0.01300001,-0.000200272,-0.04978848,-0.02726889,-0.01457882,-0.04887342,0.01050329,0.01246738,-0.02517891,-0.01238871,-0.01296091,-0.03677511,-0.0367794,-0.06049633,-0.04907656,-0.02540016,-0.07152843,-0.08176136
951,0.002702713,-0.003167629,0.003830433,0.000223637,0.003854275,0.01668739,0.02876949,0.03378391,0.006747723,-0.01784229,0.01283932,0.007115364,-0.001860619,0.01077271,0.02684879,0.003736496,0.006732464,-0.0240736,-0.02041483,0.01152277,-0.04481268,0.003601074,-0.00361681,-0.01127577,-0.01311207,-0.01822567,-0.000736237,-0.04308939,-0.03424978,-0.06230545,-0.05763435,-0.05068541
952,0.002200127,-0.03215885,0.000466824,-0.008533955,0.04056931,0.008956432,0.01375341,0.03022814,0.01417446,0.03684616,0.01378584,0.02873421,0.02602291,0.01335907,0.002950668,0.01580954,0.02210999,0.01245165,-0.00723362,0.003615856,0.0296731,-0.01579523,0.001257896,-0.008097649,-0.03473282,-5.82E-05,-0.0149951,-0.001151085,-0.03561831,-0.01811171,-0.008423805,-0.05460644
953,0.0261898,0.04256535,-0.004668236,0.05094051,0.0326438,0.004975319,0.009057045,0.06598711,0.02468014,0.03519964,0.0543313,0.02249908,-0.003974438,0.02369452,-0.00867033,-0.02368116,0.007238388,-0.02229643,-0.01965475,-0.003761292,-0.03436708,-0.0291996,-0.0491271,-0.02775145,-0.08279848,-0.07395935,-0.03691244,-0.04503202,-0.06496954,-0.0683856,-0.1047692,-0.07517767
954,0.04784584,-0.04205132,0.08976269,-0.009829998,0.09494257,0.02644682,0.127131,0.008009434,0.03009558,0.08852005,-0.07426834,0.1148682,0.02945518,0.05016232,0.02352953,0.04972744,0.03030062,0.05829287,0.02748966,-0.02126503,-0.04246473,-0.04120731,0.05541563,-0.0614109,-0.05338669,-0.02549887,-0.07291937,-0.01657009,-0.08912992,-0.06437445,-0.0478282,-0.06788445
955,0.1259189,0.05704403,-0.0796051,0.03393269,-0.02315617,0.02741289,-0.04418516,0.05912828,0.02958965,-0.005989075,-0.05009651,0.02519751,-0.001304626,0.08823586,0.02736473,-0.001399517,0.002612114,-0.05186939,-0.03089285,-0.05677605,-0.07000589,-0.04729605,-0.1011505,-0.07172823,-0.03034115,-0.1011391,-0.002164364,-0.1408653,-0.09753323,-0.1219969,-0.1408868,-0.0976696
956,0.05000687,-0.004694939,-0.01041985,0.05926561,0.1106839,0.05490875,0.2001028,0.0460577,0.08983612,-0.003600597,0.02215338,0.09766769,0.008822918,0.04216766,0.0502634,0.04476833,0.07180023,-0.01590109,-0.04498434,-0.08164358,0.03141117,0.04472828,-0.005904675,-0.04038239,-0.1122127,-0.05839872,-0.08073092,-0.07233715,-0.1232109,-0.1605167,-0.1166477,-0.08606482
957,0.07517481,0.05546284,0.04974079,-0.01978779,0.03066397,0.08755827,0.007828712,0.00343132,0.06037474,0.0262332,0.05973482,0.02763939,0.02830648,0.0232892,0.01226997,-0.01165199,-0.07209826,-0.06066847,-0.02864361,-0.002797127,-0.04424381,-0.08264017,-0.06149578,-0.01693773,-0.05387592,-0.05226183,-0.07289267,-0.07732868,-0.1249042,-0.1299834,-0.1265182,-0.09842587
958,0.03075027,-0.01750708,-0.05200529,-0.0417757,0.08990765,0.1047711,0.02535868,-0.1003194,-0.02670431,-0.004375935,-0.00748539,0.06924868,-0.05613852,-0.003168583,-0.05977249,-0.06388569,-0.03488588,-0.09176159,-0.009870052,-0.1061492,-0.1126742,-0.1265793,-0.1370468,-0.1128588,-0.143487,-0.05321026,-0.1093688,-0.1287513,-0.09322548,-0.1233592,-0.1863875,-0.1919098
959,0.07003355,-0.03086758,0.0734148,0.03909588,-0.03264618,0.04708433,0.1341801,0.08559179,-0.04447556,-0.07611752,0.008342266,0.05101681,0.000398636,0.09676933,0.04217005,-0.0754199,-0.02918959,-0.07301378,-0.09728861,-0.03996944,-0.00936985,-0.03561449,-0.07163572,-0.008620262,-0.147346,-0.1233559,-0.1039801,-0.03986025,-0.1011653,-0.125473,-0.07599831,-0.1727424
960,0.201869,0.06518698,0.03502417,0.002613544,0.1007671,0.08873606,0.09200525,0.06311178,0.09435511,0.1516652,0.05467272,0.09188032,-0.02509356,-0.0292058,-0.03867531,0.004342556,0.01442814,-0.05311823,-0.03587341,-0.03349304,0.006745815,-0.02471542,-0.06226635,-0.1051807,0.004709721,-0.1012378,-0.07463694,-0.1065445,-0.1365342,-0.1815729,-0.1928968,-0.1056604
961,0.2046232,0.232162,0.08910704,0.1083183,0.2364144,0.1243472,0.2241349,0.3437319,0.1904464,0.1085944,0.2252078,0.1950498,0.2339673,0.1177821,-0.01460314,-0.01984549,0.1098676,0.1871777,-0.01109123,0.04818678,0.1739721,0.1263356,0.0904541,0.007089138,0.00080204,-0.07056475,-0.02861881,-0.0861516,-0.1464372,0.03248262,-0.0815711,-0.1481557
962,-0.163341,-0.2770076,-0.08226061,-0.19872,-0.1674185,-0.08847284,-0.02193451,-0.2328081,0.2041497,-0.1215057,-0.02213717,-0.05883265,-0.1820025,-0.1181641,-0.215322,-0.005539894,-0.3415055,-0.219243,-0.1746736,-0.1818666,-0.1881938,-0.3226714,-0.277081,-0.2138524,-0.2994914,-0.2815762,-0.2465229,-0.3297224,-0.2877464,-0.3656955,-0.4163074,-0.312068
963,-0.1503553,-0.1720471,-0.1167555,-0.07730675,-0.1504035,-0.09412575,-0.02587032,-0.0143137,0.07061815,0.1181679,-0.02678776,-0.08673143,-0.08980894,-0.1184788,-0.1302991,-0.1463332,-0.2082601,-0.1343455,-0.1217752,-0.06991959,-0.2091618,-0.2081141,-0.1275973,-0.2471232,-0.2535472,-0.2958374,-0.2118568,-0.2527523,-0.2740984,-0.3112726,-0.295795,-0.3053212
964,0.08470821,0.1205769,-0.06483126,-0.1417027,-0.06064463,0.04679108,-0.06506395,-0.08194542,-0.03028822,0.05236578,-0.06391907,-0.0518961,-0.0580678,-0.04874849,-0.1178498,-0.1074557,-0.09496784,-0.06414509,-0.1397982,-0.05414486,-0.11762,-0.1207623,-0.1586199,-0.06908751,-0.1492386,-0.1255999,-0.08285046,-0.2179885,-0.1513863,-0.1910324,-0.1606913,-0.2188854
965,-0.0259037,-0.01288605,0.04909611,0.01235867,0.009764671,-0.02642822,0.1054459,-0.05676603,0.0102334,0.04311943,0.05303907,-0.08031368,0.01144552,0.07587147,-0.03302097,-0.01177168,-0.02032614,-0.05981064,-0.08502913,-0.08760452,-0.07442093,-0.05374575,-0.1591034,-0.085958,-0.05868053,-0.1150665,-0.139657,-0.1021948,-0.1409931,-0.1682854,-0.1727262,-0.2125411
966,0.08147478,0.0332489,-0.01866055,0.006398201,0.02536821,0.0477457,0.04156446,-0.04047441,-0.01155615,0.004525185,0.09894562,0.07554865,0.01216269,0.00576973,0.1640964,0.02117491,-0.001531124,0.001338482,-0.01434612,0.01270866,0.03483677,-0.01760626,-0.07204103,-0.05043459,-0.1282797,-0.1007519,-0.03673458,-0.0961504,-0.07220697,-0.1331182,-0.06274366,-0.18016
967,0.05942297,-0.03417253,-0.1323328,-0.08654881,-0.011868,-0.06808519,-0.07720137,-0.1218057,-0.02578688,-0.03304577,-0.006543636,-0.08905458,-0.07049656,0.05174112,-0.06001186,-0.05972576,-0.07416058,-0.1094532,-0.01451445,-0.163476,-0.09174109,-0.1175671,-0.2018828,-0.1741009,-0.1430125,-0.2260666,-0.1901574,-0.2228041,-0.2137351,-0.1905632,-0.2119732,-0.2312737
968,-0.06268454,0.03573942,0.0398941,-0.09247828,0.05046511,0.0168438,0.03514147,0.003147125,0.04721165,0.01965857,-0.04060173,-0.009207249,-0.06673384,0.05962753,-0.1172009,-0.06813574,-0.05714226,-0.1222677,-0.09487152,-0.05243969,-0.15133,-0.07666349,-0.0448575,-0.081141,-0.06327963,-0.1187229,-0.1457214,-0.2364182,-0.2071137,-0.2039504,-0.2212853,-0.2269254
969,-0.1235614,-0.1271915,-0.1186104,-0.1276217,-0.06619263,-0.1769228,-0.06924629,0.08356762,0.08233261,-0.1257768,-0.06787586,-0.1280446,0.08051348,-0.1183701,-0.004954815,-0.07158375,-0.1736083,-0.1266632,-0.1746607,-0.2983289,-0.1775913,-0.173419,-0.2587276,-0.0670023,-0.1724701,-0.3683138,-0.2632437,-0.1821079,-0.2601619,-0.4240265,-0.2644606,-0.1772904
970,-0.1510415,0.04169607,-0.1207705,-0.0178051,-0.01760101,-0.01530981,-0.0200448,-0.1653662,-0.06725645,-0.01089764,0.1227241,0.05081987,-0.1544266,-0.1827111,-0.121583,-0.1780615,-0.1758428,-0.16606,-0.2449918,-0.1482759,-0.1844645,-0.186923,-0.2577219,-0.1499457,-0.2294593,-0.1160898,-0.1990824,-0.2197576,-0.3573585,-0.3527255,-0.37644,-0.2937937
971,-0.06667137,-0.2350192,-0.05717754,-0.1259561,-0.1628909,-0.2515635,-0.1485691,-0.1300659,-0.01802301,0.003975868,0.2629662,-0.2090187,-0.1078157,-0.1063938,-0.3563223,-0.2813225,-0.1583028,-0.3369532,-0.3114109,-0.2247028,-0.2520432,-0.1999521,-0.3688526,-0.1856551,-0.2035127,-0.2728562,-0.3700514,-0.3653207,-0.3934169,-0.468853,-0.4616079,-0.4385357
