Wavelength (nm),H2O,prot5uM,nir_1,nir_1-2,nir_2,nir_2-2,nir_3,nir_3-2,nir_4,nir_4-2,nir_5,nir_5-2,nir_6,nir_6-2,nir_7,nir_7-2,nir_8,nir_8-2,nir_9,nir_9-2,nir_10,nir_10-2,nir_12,nir_12-2,nir_14,nir_14-2,nir_16,nir_16-2,nir_18,nir_18-2,nir_20,nir_20-2,nir_24,nir_24-2,nir_28,nir_28-2,nir_32,nir_32-2,nir_40,nir_40-2
436,-0.000270165,-0.00028636,5.80E-05,-0.000123407,0.000423882,-5.20E-05,0.00034043,0.000615098,0.000494807,0.001188496,0.001089612,0.00112758,0.001325337,0.001168744,0.001859585,0.001385294,0.001406719,0.002054113,0.002439681,0.002073282,0.003363542,0.00300095,0.003393882,0.002837968,0.003396674,0.003643391,0.003895003,0.003601522,0.004605267,0.003747011,0.004976454,0.004211839,0.004662749,0.005176339,0.004928357,0.00450636,0.005247625,0.006928422,0.005844152,0.009121376
437,-0.00034544,-0.00054947,-0.000557123,-0.00014385,-8.70E-05,0.00031582,5.14E-05,0.000361622,0.000325405,0.000824733,0.000729328,0.000597263,0.001142477,0.000834173,0.001492247,0.000961303,0.001124751,0.001801252,0.002077287,0.002395741,0.002857849,0.002552205,0.003436488,0.002625093,0.003147515,0.003211584,0.003414884,0.003013227,0.003824878,0.003385951,0.00487084,0.004467285,0.00471872,0.004855866,0.004958885,0.004482324,0.004824481,0.006828406,0.00513241,0.008527936
438,0.000272561,0.000128413,0.000492086,0.000348358,0.000669435,0.00019727,6.19E-05,0.001109076,0.001026322,0.001290908,0.00095915,0.001075521,0.00185722,0.001501546,0.001501026,0.002024126,0.001972687,0.002264132,0.002904936,0.002435932,0.002942229,0.002795994,0.003221416,0.003380942,0.003771816,0.003690929,0.003484891,0.003540658,0.004250447,0.004169576,0.004813305,0.004359598,0.004919429,0.005210474,0.005278255,0.005162141,0.005479012,0.007294204,0.005445118,0.008876679
439,-0.000450389,-0.000152235,0.000108191,9.33E-05,-4.19E-06,0.000388645,0.000466716,0.000521916,0.000856116,0.000940004,0.000852899,0.000770584,0.00131412,0.001119664,0.001668393,0.001789165,0.001764265,0.002025114,0.002046752,0.002725187,0.002966884,0.002075883,0.00352025,0.002894069,0.003710849,0.003209003,0.003622691,0.003156693,0.00394343,0.003950248,0.004794093,0.004027708,0.004657934,0.0049957,0.005183805,0.004692212,0.004833695,0.006990552,0.005307367,0.009033487
440,-0.000654887,-0.000661142,-5.59E-06,1.42E-06,0.000294242,0.000154152,0.000651832,0.000466923,0.001050687,0.001369012,0.000517069,0.001168562,0.000936165,0.000905139,0.001586806,0.001253082,0.001168588,0.00194489,0.00208868,0.00187326,0.00312809,0.002176917,0.002971967,0.002298637,0.003506497,0.003021829,0.003845353,0.003299607,0.004093267,0.003901376,0.004732825,0.00361888,0.003978671,0.004917806,0.0049005,0.004837438,0.005310144,0.006869167,0.00536751,0.008738918
441,-0.000635656,-0.000767927,-6.94E-06,1.63E-05,2.30E-05,-0.000386564,0.00028945,0.000587517,0.000451971,0.001338449,0.000707029,0.000553588,0.001211832,0.001127735,0.001594367,0.001439105,0.001360054,0.001862159,0.00221472,0.001688221,0.002367422,0.002569937,0.003358403,0.002911086,0.003448229,0.002762074,0.00332916,0.003167358,0.004284301,0.003050269,0.00482257,0.003954506,0.004259675,0.004475733,0.005067873,0.004945008,0.005246865,0.00665875,0.005084426,0.008854434
442,-0.000108863,-0.000379943,0.000231482,-0.000230479,0.00058718,0.000292688,0.000596589,0.001006213,0.000706485,0.001069604,0.000811792,0.000599363,0.001382594,0.000749294,0.00151456,0.001211936,0.000927345,0.001408719,0.001825582,0.001815783,0.002607019,0.002086625,0.002961411,0.001933579,0.003289643,0.00333023,0.003471739,0.003425921,0.003979637,0.003432574,0.004252356,0.004138711,0.004236985,0.004490013,0.005268376,0.004735914,0.005018194,0.007398645,0.005420348,0.008533613
443,-0.000291844,0.000137399,-0.000175264,0.000571161,0.000419892,0.000308023,0.000440725,0.000924284,0.000893155,0.001587689,0.000655928,0.00109078,0.001344577,0.000830179,0.001431313,0.001875158,0.001776325,0.001481753,0.0017796,0.002651527,0.002553611,0.002102752,0.00319346,0.002706458,0.002925315,0.003137581,0.003672707,0.0035844,0.004354891,0.003573699,0.004698126,0.003998865,0.004818068,0.004929822,0.004725524,0.005173326,0.004814744,0.007176523,0.00552919,0.00874185
444,-0.000189703,-0.000640257,0.000265619,4.39E-05,-9.00E-05,0.000299993,0.000372529,-0.000581269,0.000989997,0.000827119,0.000396158,0.000959331,0.000841799,0.00072925,0.001584702,0.001423652,0.001844039,0.001926065,0.002108006,0.002108708,0.003071932,0.002528953,0.002894251,0.002577619,0.003376429,0.003115758,0.002766633,0.002553715,0.003781399,0.003857288,0.00468274,0.003848592,0.004434333,0.004768182,0.00458065,0.004589832,0.004627506,0.006953752,0.004898773,0.008739473
445,-0.000623042,-0.000712574,-0.00042003,-0.000126719,-6.95E-05,-0.000452303,4.93E-05,9.40E-05,0.000785002,0.000834796,0.00063524,0.000291496,0.000751783,0.000797294,0.001274267,0.000810235,0.000954947,0.001371064,0.001412432,0.001886363,0.002346575,0.002193438,0.003003453,0.002162843,0.002777966,0.002762413,0.002933211,0.00244067,0.003298016,0.003313822,0.003626372,0.003144829,0.004047853,0.004216048,0.004364409,0.004173183,0.004520171,0.006812681,0.005044958,0.008225374
446,-0.000184631,-3.61E-05,0.000280695,0.00035372,0.000589331,0.000202268,3.27E-05,0.000705629,0.001089534,0.001241893,0.000728109,0.000978244,0.001337073,0.001045108,0.00161471,0.001605513,0.001493493,0.001880487,0.00221675,0.00168084,0.002655121,0.002518929,0.00329546,0.002516091,0.00314436,0.003434113,0.003500652,0.003575265,0.003928776,0.004093397,0.004345818,0.003979506,0.004020158,0.005002534,0.005254044,0.005115987,0.00513461,0.007570803,0.005429024,0.008833563
447,-0.00081609,-0.000638706,0.000419996,-0.000400789,0.00036898,-7.98E-05,0.000412663,0.000716986,0.000708118,0.001223799,0.001065296,0.000863378,0.000967089,0.000899355,0.001529938,0.001107648,0.001431443,0.001652828,0.001585247,0.001843857,0.002661216,0.002249248,0.002923595,0.002694555,0.002753998,0.003383421,0.003020891,0.003638849,0.004003306,0.003834776,0.00432132,0.003540214,0.004101602,0.004956057,0.0047177,0.004714141,0.004997298,0.007202157,0.004790193,0.00887092
448,-0.000103117,0.000416705,0.000227753,-7.83E-05,0.000420281,-4.75E-05,0.000282145,0.000683591,0.000442824,0.001212326,0.000733295,0.000714315,0.001448403,0.000805464,0.00138706,0.000795557,0.001530458,0.001890263,0.001917511,0.001902405,0.00299665,0.002008444,0.003294129,0.002941499,0.003015521,0.00316462,0.003679652,0.003624988,0.004042131,0.003589333,0.004330628,0.003758996,0.00462727,0.005010914,0.004703961,0.004927152,0.005057686,0.007396039,0.00524566,0.009118151
449,4.20E-05,-8.31E-05,0.000942598,0.000516395,0.000794571,0.000532801,0.000590913,0.000587232,0.000927578,0.001689936,0.001088652,0.001149225,0.00134533,0.000802326,0.00209383,0.001353951,0.001880071,0.002191356,0.002352223,0.002402144,0.002909131,0.002292756,0.003786439,0.003197763,0.003558849,0.003212705,0.003714557,0.004075184,0.004533275,0.00422287,0.004687345,0.004410379,0.004176084,0.005196694,0.005057633,0.004722227,0.005323744,0.007633315,0.005398934,0.009260184
450,-4.58E-05,-0.00013412,0.000794545,0.00048185,0.000667542,0.000421317,0.000727539,0.000380613,0.001282419,0.001356704,0.000949525,0.001045913,0.001200073,0.001089482,0.001533289,0.001267361,0.001476792,0.001844377,0.002113807,0.002534863,0.003200136,0.002444757,0.003717351,0.002489118,0.003430957,0.003319978,0.003548227,0.003721476,0.004366187,0.004016996,0.005019634,0.004390191,0.004448743,0.004949171,0.005196458,0.004827753,0.004875185,0.007784061,0.005245214,0.009515653
451,-0.00040622,-0.000443769,0.000165728,-4.56E-06,0.000130278,0.000119169,0.000854948,0.00081729,0.001191663,0.001225097,0.000597237,0.000979464,0.001151977,0.001027905,0.001725643,0.001153196,0.001700305,0.001817004,0.002036219,0.002097992,0.003106424,0.002541503,0.003114089,0.002544211,0.003500078,0.003189184,0.003352246,0.003189314,0.00464705,0.003693436,0.004721677,0.003517797,0.004269923,0.004635198,0.00444074,0.004389799,0.004911575,0.007559846,0.004923853,0.009191065
452,-0.000746582,-0.001101293,-0.000273632,-0.000709834,-0.000129618,-0.000473248,-9.37E-05,2.81E-05,0.00014395,0.000254534,0.000291755,-0.000124856,0.001056033,0.000538296,0.001028735,0.001237246,0.001083228,0.001488428,0.001548902,0.001341072,0.00203856,0.001592652,0.002687887,0.001963118,0.002827702,0.002556918,0.002618634,0.002914786,0.00338149,0.00366759,0.004037715,0.003501643,0.003547156,0.004688889,0.004184578,0.004225797,0.004240749,0.006947781,0.004664554,0.008598297
453,-0.000875151,-0.000874376,-0.000119784,-0.000523926,-7.51E-05,-0.000272752,3.88E-05,0.000451427,0.000648902,0.000683669,0.00043049,0.000455806,0.001022326,0.000648643,0.001315782,0.000908278,0.001181826,0.001246488,0.001896529,0.001445494,0.002686011,0.001839568,0.003305475,0.002333224,0.002743291,0.00280777,0.002920363,0.002817879,0.003207933,0.004047304,0.0040553,0.003674874,0.004097134,0.004207657,0.004546485,0.00432132,0.004391132,0.007141497,0.004609192,0.009029337
454,-0.000651527,-0.000301519,0.000265205,-2.36E-05,0.000431993,0.000322996,-7.76E-05,0.001068981,0.000278493,0.001325103,0.000241583,0.000524456,0.000880108,0.000951834,0.001168147,0.00112213,0.001484038,0.0015515,0.001588599,0.002113027,0.002729485,0.002132666,0.003092658,0.002355866,0.002949057,0.002929771,0.002881665,0.002953071,0.004252251,0.004325556,0.004330053,0.003845614,0.004042706,0.004363991,0.004520668,0.004725969,0.004544105,0.007017464,0.005231328,0.009162988
455,-0.000654267,-0.000672773,-0.000304261,-0.00053706,0.000186652,-9.52E-05,6.52E-05,0.000342529,0.000272587,0.00052868,0.000259429,0.000576604,0.0007773,0.000365146,0.000741593,0.000766227,0.00129958,0.001571712,0.0014196,0.001639862,0.002615639,0.002223176,0.002789246,0.002286433,0.002577202,0.002227938,0.002879528,0.002895216,0.003285913,0.004207971,0.00422206,0.003579519,0.003890641,0.00428234,0.004447592,0.004178541,0.004416079,0.007067136,0.004699748,0.008887723
456,-0.001107903,-0.00037177,-0.000319057,-6.95E-05,-5.32E-05,6.02E-05,0.00036069,-0.000125581,-7.89E-05,0.000715248,6.87E-05,-2.43E-06,0.000284425,0.000133981,0.000657431,0.000825537,0.001018097,0.001212377,0.001533523,0.001318326,0.00232094,0.00127032,0.002815013,0.002435594,0.002348475,0.002772963,0.002684813,0.002563037,0.003421146,0.004017362,0.003782183,0.003172625,0.003840548,0.003987083,0.003441758,0.003742206,0.004475916,0.007027225,0.004106776,0.008647806
457,-3.87E-05,0.000153531,0.000349394,8.45E-05,0.000245235,0.000132297,0.000717297,-4.97E-05,0.001273254,0.000856219,0.00038082,-0.000112589,0.000722171,0.000760315,0.000993085,0.001331776,0.001274344,0.001341903,0.001684089,0.001502663,0.002662258,0.001963404,0.003613451,0.002605717,0.002950152,0.002765799,0.002790731,0.003527714,0.003505166,0.004126611,0.003989669,0.003610945,0.004004351,0.004332144,0.004428658,0.004783859,0.004023136,0.00714318,0.005183726,0.009078658
458,-0.000449717,-0.000504949,-4.36E-05,-0.000210402,-0.000154822,0.000303256,0.000272613,-7.45E-05,0.000499057,0.001116109,0.000489547,0.00057015,0.00082271,0.000338591,0.000848179,0.001355639,0.00128878,0.001257547,0.001425574,0.001531029,0.002365913,0.002078406,0.002643011,0.002567359,0.002895242,0.002608061,0.003207698,0.002849771,0.003444159,0.004193177,0.004038865,0.003569184,0.003845275,0.004165499,0.004059062,0.004631509,0.004336537,0.007169444,0.004342707,0.009327462
459,-0.00020471,6.94E-05,0.000124426,0.000110392,0.000897513,0.000581477,0.000344601,0.000143199,0.000813166,0.001142763,0.000249224,0.000792004,0.000808783,0.000952016,0.001491337,0.001921775,0.001466168,0.001851422,0.001823555,0.001565476,0.002762699,0.002311311,0.00328174,0.002553376,0.003120685,0.0028363,0.003135677,0.003017606,0.003964851,0.004698335,0.004208415,0.003814694,0.003878444,0.004645035,0.004095723,0.005156744,0.004489935,0.007598173,0.005148729,0.009463717
460,-0.000543369,-0.000318022,-2.12E-05,-0.000134793,-2.89E-05,-0.000149543,0.00016218,-0.000106896,0.000525648,0.000923635,0.000276006,0.000222417,0.000681724,0.000608617,0.001305837,0.001710076,0.001650437,0.001708283,0.002460298,0.001582623,0.002746496,0.001830106,0.003186524,0.002664341,0.002569052,0.003110543,0.002634078,0.00277213,0.003719805,0.004230947,0.004178933,0.003485386,0.00358795,0.003874239,0.003770902,0.004304091,0.004496918,0.007389272,0.004552685,0.008952275
461,-0.000753559,-0.00062418,-0.000211437,-0.000448631,-4.28E-05,-0.000368667,-0.000336801,-0.000175937,0.000335638,0.00052951,0.000539773,-0.000137122,0.000847427,0.000423416,0.000993811,0.000477703,0.001014672,0.000987896,0.001196907,0.001236364,0.002216151,0.001935503,0.002907281,0.002146428,0.002704296,0.002536035,0.003064294,0.003135521,0.003492954,0.003917309,0.003491466,0.002825096,0.00344549,0.004178802,0.004157554,0.003734713,0.004539998,0.006803873,0.004834192,0.008679205
462,-0.000123044,-0.000233739,2.31E-05,0.000425178,0.000252047,0.000486774,0.00041642,-0.000285015,0.000619945,0.000989427,0.000588295,0.000367944,0.00105323,0.000761845,0.001514767,0.001263103,0.001567659,0.001709634,0.002033514,0.001947178,0.002492216,0.002072189,0.003216982,0.002687418,0.002919529,0.002900975,0.003110178,0.003043595,0.003697247,0.004225353,0.004222452,0.004141193,0.003991446,0.004296405,0.004213094,0.004655109,0.004722148,0.00733077,0.004554124,0.009206268
463,-2.80E-05,8.00E-05,-5.16E-05,0.000182094,0.000469489,0.000224127,0.000668968,-0.000287187,0.000961303,0.001115097,0.000849761,0.00055014,0.001101056,0.001147045,0.001537445,0.001436014,0.001753348,0.001720757,0.002451577,0.002131443,0.002463813,0.002104234,0.00365895,0.002808969,0.00324241,0.003177162,0.003578241,0.002849875,0.004139024,0.004416916,0.004133981,0.003594841,0.004781661,0.004620965,0.004763131,0.00450126,0.004882044,0.007439328,0.005116772,0.009274305
464,2.05E-05,-4.60E-05,0.000428002,-1.22E-05,0.000988363,0.000532879,0.000796983,-7.08E-05,0.001192649,0.001675825,0.001243632,0.000691784,0.001460948,0.00133767,0.001819214,0.001367844,0.001537731,0.002059991,0.002436453,0.002332703,0.002946216,0.002917653,0.003276497,0.00286676,0.003441341,0.003525078,0.003533194,0.003531811,0.00401441,0.004595797,0.00463873,0.003939094,0.004740075,0.004763628,0.004505184,0.004965771,0.004977947,0.007855856,0.005362347,0.009744111
465,-1.39E-05,-0.000140021,0.000506469,0.000148844,0.000224412,0.000388722,0.000710918,-0.000932756,0.000995653,0.001051128,0.000703659,0.000862055,0.001524067,0.001291635,0.001649086,0.001637809,0.001597484,0.00158148,0.002026284,0.001904823,0.002645745,0.00219682,0.00307321,0.0024244,0.003072767,0.003242436,0.003452613,0.003504044,0.004125174,0.00469229,0.00411412,0.003751502,0.004083781,0.004555563,0.004442309,0.004774699,0.004829769,0.007610185,0.00516903,0.009364227
466,-0.000343992,-0.000218009,0.000366959,0.000394707,0.000486929,7.27E-05,0.00035828,-0.001140383,0.000694791,0.000997703,0.000391132,0.00037468,0.002079758,0.000980035,0.001484194,0.001576985,0.001729126,0.001643967,0.002122833,0.00216097,0.002556501,0.002183551,0.003357881,0.002577853,0.002956172,0.003186107,0.003144621,0.003243035,0.004412444,0.004566131,0.00454332,0.003445777,0.004373509,0.004322994,0.004464278,0.004165211,0.004847542,0.007416814,0.004710582,0.009388508
467,0.000283855,-0.000217905,7.01E-05,7.39E-05,0.000288595,0.00044228,0.000405382,0.000359446,0.000976402,0.001109698,0.00054532,0.00069225,0.002249092,0.001051829,0.001359145,0.001256327,0.001496792,0.002004335,0.001675487,0.001756077,0.002335852,0.002357922,0.00330198,0.002448792,0.003208298,0.003370168,0.003091068,0.003358011,0.003759701,0.004341165,0.00443062,0.003700406,0.004855919,0.004410326,0.004654402,0.004879269,0.004597183,0.00779824,0.005233634,0.00948565
468,-7.65E-05,-0.000126667,0.000443239,0.000328669,0.000285435,0.000184632,0.000552162,0.000206567,0.001317911,0.001382568,0.000482394,0.000697773,0.001788749,0.001064674,0.001355847,0.001589638,0.001383814,0.001977862,0.002258095,0.001851032,0.002582332,0.002415758,0.00365707,0.002644313,0.003187306,0.003586018,0.003264865,0.003431896,0.004113231,0.004517922,0.004316719,0.003794847,0.004649405,0.00457819,0.004399762,0.004673294,0.004814535,0.007829893,0.005008348,0.009511447
469,-0.000627126,-0.000272701,0.000209313,6.89E-05,0.000168939,0.000330897,0.000214026,0.000246686,0.000996406,0.001244152,0.000456091,0.000220268,0.000925477,0.000959487,0.000992981,0.001317677,0.001517833,0.001622895,0.001722057,0.001751607,0.002466104,0.00186897,0.002808187,0.002191747,0.002725109,0.002857432,0.002656944,0.003391091,0.003615879,0.004015272,0.004384988,0.003478732,0.004113414,0.004468017,0.004039153,0.004436137,0.004515881,0.007301259,0.004869112,0.009241938
470,-0.000200156,-0.0004703,0.000309992,0.00011513,-1.50E-05,2.49E-05,0.000216953,-4.78E-05,0.000529017,0.001331646,0.000656369,0.000407662,0.000977881,0.00066412,0.001647943,0.001070927,0.001396721,0.00167333,0.001853242,0.001956149,0.002444913,0.002480891,0.003009917,0.002402222,0.0030431,0.002827884,0.002919529,0.003025296,0.003984706,0.00446297,0.003943927,0.003641929,0.004064784,0.004616884,0.004203345,0.004622849,0.004696975,0.007639902,0.004883929,0.00968598
471,-0.00071614,-0.000782811,5.24E-05,-0.000376685,-0.00024652,-0.00011849,0.000100475,5.12E-05,0.000540758,0.001315782,0.000238242,0.000187481,0.000588606,0.000610328,0.001116731,0.000729509,0.001018408,0.00119727,0.001700487,0.001709296,0.002445954,0.001529496,0.002773432,0.002131235,0.00271904,0.002956016,0.002680359,0.002491201,0.003596668,0.003741293,0.003988964,0.003413162,0.003858098,0.004120888,0.003950196,0.003825166,0.004387315,0.007061295,0.004770668,0.009173615
472,0.000268572,-0.000161809,0.000195561,0.000215761,0.000492216,0.00023832,0.001184291,8.12E-05,0.001009483,0.001749684,0.000790785,0.00064618,0.000915982,0.000831476,0.001494844,0.001336502,0.001192208,0.001467077,0.00190854,0.002152359,0.002400791,0.002260801,0.002676009,0.002241052,0.002956719,0.003086636,0.003283513,0.00292852,0.004078999,0.004394846,0.004064158,0.003746462,0.004397382,0.004460433,0.004151386,0.004017545,0.004762503,0.007821907,0.005076333,0.009803442
473,2.78E-05,-0.000417081,0.000448939,0.00025601,0.000467312,4.96E-05,0.000391598,0.000242982,0.001107441,0.001403239,0.000428261,0.000541717,0.000901793,0.001203136,0.001294647,0.001235766,0.001479831,0.002016376,0.001885895,0.001970373,0.003027095,0.001883763,0.002942672,0.00263189,0.002984477,0.002970611,0.003302711,0.003404631,0.003916238,0.004148746,0.004488941,0.003744295,0.004004848,0.004619631,0.004469168,0.0041799,0.004746643,0.007892153,0.005081623,0.009830555
