Wavelength (nm),H2O,prot_15uM,vel_4uM_1-1,vel_4uM_1-2,vel_4uM_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
440,-0.003040202,-0.002171572,-0.000677942,-0.001394204,-0.001071857,-0.000589334,-0.000225046,-0.000215473,-6.79E-05,0.000273468,-2.81E-05,0.001624298,0.0007773,0.000580311,0.000892714,0.001133419,3.86E-05,0.002162036,0.001679021,0.001464947,0.003752729,0.003391482,0.003229135,0.003614391,0.003849688,0.00342806,0.004610448,0.00508584,0.004683499,0.005809626,0.004806211,0.004684441,0.005405093,0.00534104,0.004961163,0.005988923,0.005614327,0.005711755,0.006143011,0.005525152,0.005436677,0.005787615,0.007034801,0.006418957,0.006425893,0.00637091,0.005804142,0.006604394,0.006208837,0.007527659,0.006774134,0.006996866,0.006369544,0.007459158,0.007343459,0.006686693,0.008736277,0.008730097,0.009046253,0.009013453,0.009002036,0.008552515
441,-0.001703472,-0.001146889,-0.000204813,-0.000125374,-0.000199794,0.000756607,0.000715767,0.000577823,0.000622227,0.001212845,0.0011567,0.002561501,0.001508014,0.001796339,0.002341838,0.002117683,0.001359534,0.002338585,0.002486488,0.0025383,0.004180423,0.004037977,0.004091098,0.00463593,0.005090214,0.004521793,0.005426638,0.006182264,0.005224752,0.006924951,0.005840164,0.006163963,0.006358064,0.006445676,0.006467326,0.006705331,0.006061629,0.006219183,0.006597193,0.006602055,0.006568546,0.007301627,0.007570672,0.007076214,0.007479541,0.007079634,0.006842449,0.00786835,0.007526105,0.009155109,0.008255132,0.008528966,0.007764771,0.008330779,0.007952655,0.007958324,0.010042091,0.009746547,0.009813768,0.009452341,0.009499541,0.009025003
442,-0.002792229,-0.001938513,-0.000803998,-0.000612392,-0.001041334,7.70E-05,-9.87E-05,-0.000292516,-0.000284756,0.000304422,8.26E-05,0.001877472,0.000667283,0.00044044,0.001582,0.00096094,0.000633685,0.002115654,0.002247739,0.001761587,0.003936038,0.003335708,0.002597332,0.003666076,0.004203293,0.003332316,0.004892489,0.005238271,0.004488863,0.005663891,0.004893196,0.005146371,0.005444043,0.005407059,0.004690668,0.006276353,0.005321098,0.005676873,0.005573631,0.005907859,0.005887733,0.006030682,0.006727099,0.00609376,0.006897834,0.006846341,0.006733093,0.0068364,0.006941547,0.008006257,0.007127207,0.007267801,0.00680687,0.007104946,0.007171892,0.006404167,0.009579002,0.008974843,0.009192334,0.0086913,0.00891034,0.008429267
443,-0.0024825,-0.001587529,-0.000286825,-0.000420909,-0.000291792,2.44E-05,0.000625415,0.000181447,0.000153971,0.00029577,0.000399216,0.002154856,0.00074722,0.000502763,0.001580986,0.001102977,0.00101078,0.001915223,0.001717067,0.001823009,0.003712494,0.003657592,0.003040467,0.003598704,0.004170412,0.0033235,0.005113158,0.005652299,0.00508123,0.005850868,0.005607509,0.004906234,0.005888914,0.005347304,0.005414084,0.00630309,0.005724791,0.005666094,0.006477179,0.005748976,0.005931371,0.006356383,0.007025199,0.005198711,0.006336394,0.006487347,0.006405664,0.006977189,0.005867739,0.007700421,0.007635581,0.007042826,0.006683749,0.007896213,0.007448123,0.007073845,0.009043795,0.0090046,0.008912322,0.009213381,0.008785776,0.008353182
444,-0.002952435,-0.001760298,-0.000441235,-0.001182052,-0.001302491,0.000103867,-7.67E-05,-0.00041884,0.000192608,5.22E-05,6.17E-05,0.001820643,0.000621397,0.000734695,0.000936528,0.00163573,0.000997548,0.001707711,0.001548408,0.00146796,0.003550158,0.003147984,0.002810688,0.003569732,0.004100975,0.003227414,0.004892515,0.004936211,0.004341505,0.005722116,0.004876966,0.004896102,0.005532703,0.005183281,0.005358101,0.006125421,0.005555644,0.005712149,0.005920035,0.005547752,0.005625078,0.006043386,0.00687064,0.006330642,0.006405664,0.006298651,0.005632919,0.006924109,0.006242791,0.007868086,0.006907591,0.007056823,0.00639626,0.007590323,0.007262247,0.006770664,0.008821913,0.008836337,0.008864922,0.008684565,0.008966888,0.008324102
445,-0.002192898,-0.001376193,-0.000542335,-0.000646719,-0.0006324,-0.000236068,0.000353021,-0.00011321,0.001014205,0.000253834,0.000758033,0.001910854,0.000903739,0.001091039,0.001540537,0.00147622,0.000789981,0.001740145,0.001879915,0.001872246,0.003830284,0.003378099,0.002922214,0.003948707,0.004080515,0.003617001,0.005711519,0.005529793,0.004981168,0.00581705,0.004979518,0.005020996,0.005761357,0.005640498,0.005222788,0.006241793,0.005719309,0.005720201,0.005478409,0.006157005,0.00607184,0.006075621,0.00698395,0.006866538,0.007089553,0.006547733,0.00632313,0.007296599,0.007334772,0.008218647,0.007101341,0.006918112,0.006613225,0.008044808,0.00776925,0.00711784,0.01001176,0.008997438,0.008977089,0.00903317,0.009260713,0.008631699
446,-0.00300699,-0.001385741,-0.00073087,-0.001065401,-0.000774283,-1.01E-05,0.000198409,-0.000330645,0.000470447,0.000443472,0.000173859,0.002002931,0.001296439,0.000985509,0.001366987,0.001418432,0.001091065,0.001913429,0.001942394,0.002075362,0.003794638,0.003448542,0.003007597,0.00368999,0.004131027,0.003465607,0.005190852,0.005265127,0.004509734,0.005546441,0.005304589,0.004999366,0.005395658,0.005483757,0.005343504,0.005845647,0.005445328,0.005383549,0.005869051,0.005636197,0.005741447,0.006517959,0.006556352,0.007466452,0.006722813,0.006030629,0.006019317,0.006923819,0.006358117,0.007864106,0.007683321,0.007037432,0.006701046,0.007614084,0.006844631,0.007164523,0.008948919,0.008607353,0.008205272,0.009013586,0.008960625,0.008032942
447,-0.002347352,-0.001401532,-0.000240983,-0.000712108,-0.000697171,0.000181473,0.000108061,0.000201673,0.000184554,0.000508491,0.001181929,0.001675825,0.001043759,0.001244852,0.001337255,0.001351329,0.000945037,0.001697238,0.001937817,0.002320523,0.00404916,0.003881682,0.003706959,0.004125148,0.004068024,0.00365895,0.005120885,0.005224438,0.005005363,0.005795826,0.004772422,0.005035478,0.005930557,0.005231748,0.005685501,0.006444652,0.005613907,0.005722168,0.006316537,0.00597147,0.006132956,0.006065987,0.007320661,0.006386803,0.007265932,0.006652047,0.00615606,0.007255482,0.006869062,0.007305339,0.00756032,0.00710213,0.007028145,0.007954553,0.007242664,0.007031829,0.009123861,0.008597979,0.009376737,0.009337063,0.009000953,0.008294365
448,-0.002301315,-0.001699398,-0.000705699,-0.0008519,-0.000514205,-0.000107155,-4.19E-05,0.000343954,0.000540343,0.000373151,0.000342581,0.001613437,0.001121611,0.000450028,0.001059172,0.000939589,0.000991632,0.00191231,0.002089746,0.00156028,0.003374994,0.003588263,0.002811991,0.003586462,0.004322445,0.00330618,0.005372515,0.005034823,0.004821576,0.005720044,0.004754651,0.005153365,0.005533804,0.005045298,0.005351706,0.006024067,0.005626495,0.005492618,0.00551186,0.005600481,0.005605201,0.005831637,0.006552148,0.007174786,0.006546577,0.006222833,0.005898176,0.006357618,0.006444888,0.007185761,0.006524266,0.00704201,0.006533831,0.007623225,0.007227635,0.007089659,0.009183741,0.008804373,0.008437977,0.008910974,0.008980154,0.008143074
449,-0.002260269,-0.000834486,-0.00062997,-0.000505052,-0.000515187,0.000650095,0.00084281,0.000253394,0.001308226,0.000561648,0.000699277,0.002427498,0.000894193,0.001762783,0.001659818,0.001987146,0.001328115,0.002576421,0.002354513,0.002613347,0.003678294,0.003248382,0.003860605,0.004320824,0.004202665,0.003668504,0.005410388,0.005514272,0.005605621,0.005620489,0.005613488,0.005010967,0.00615438,0.00558488,0.006032782,0.006282578,0.005932211,0.00581726,0.006262093,0.00586034,0.006031075,0.006526079,0.007126708,0.00681965,0.007190024,0.007146944,0.006863066,0.007301074,0.007302891,0.008433015,0.007407124,0.007469718,0.007264274,0.007891837,0.007735941,0.007167655,0.009476072,0.009280678,0.008684592,0.009473903,0.009397528,0.008762875
450,-0.00238319,-0.00128778,-0.000551435,-0.000594091,-0.000984776,0.000580622,0.000339031,8.13E-05,0.000327348,0.000496932,0.000973523,0.001781939,0.000379602,0.000813192,0.001690066,0.00142869,0.001201293,0.002446189,0.002084882,0.00227899,0.003872201,0.003169548,0.003340664,0.004659112,0.004357846,0.004512167,0.005131938,0.005471436,0.005076176,0.005804038,0.005131519,0.005159311,0.005546232,0.005411908,0.005128454,0.006426865,0.005799683,0.005948639,0.006317772,0.005994304,0.005909197,0.006157609,0.006801874,0.006692056,0.007060427,0.006707802,0.005811173,0.007392484,0.007360362,0.007386323,0.007051376,0.007354754,0.006915035,0.008287954,0.007490997,0.007050403,0.009197649,0.008763772,0.007771016,0.009296969,0.009544786,0.008773995
451,-0.00270328,-0.001752357,-0.000941074,-0.000640102,-0.00122129,-0.000242122,-0.000512343,-0.000650028,-7.77E-07,0.000247307,0.000155292,0.001481389,-0.002652907,0.000823255,0.001276421,0.000934971,0.000329861,0.001879006,0.001362079,0.001773752,0.002986641,0.002836378,0.002886668,0.003648717,0.003863844,0.003187697,0.004851233,0.004705662,0.004336301,0.00540761,0.004684153,0.004732878,0.005713014,0.005153025,0.004998476,0.00565028,0.005999789,0.005050379,0.00537836,0.005300003,0.005603654,0.005855434,0.006338916,0.006437242,0.00670612,0.006396364,0.00571304,0.006552673,0.006766983,0.007537378,0.00663236,0.007071109,0.006593986,0.007560452,0.006958013,0.007007678,0.00863624,0.008237299,0.009814748,0.00877352,0.008794704,0.007797054
452,-0.002621002,-0.002475396,-0.00109081,-0.001224232,-0.001062044,-0.000466577,-0.00081268,-0.000309382,0.000132841,3.30E-05,0.000119299,0.0015442,0.000289061,0.000334524,0.000940782,0.000736329,0.000699303,0.001592756,0.001559423,0.001677098,0.00305921,0.003165246,0.002588816,0.003555116,0.00384423,0.002998631,0.004680018,0.005308913,0.004298497,0.005018325,0.004856494,0.004910056,0.005194493,0.004816,0.004739734,0.005444935,0.005225931,0.005223469,0.005762065,0.005191402,0.004987871,0.005509606,0.006569282,0.005923315,0.005984777,0.006507632,0.00585134,0.005970237,0.005795643,0.006794985,0.006455712,0.006147054,0.005818703,0.006810788,0.006608757,0.006735669,0.008503571,0.008123107,0.010368324,0.008358803,0.009044905,0.007862367
453,-0.002360534,-0.001780458,-0.001119367,-0.001254794,-0.00116682,0.000269298,0.000442902,-5.17E-05,0.000601463,0.000722353,6.57E-05,0.001802422,0.000889628,0.00047703,0.001540277,0.001251317,0.001013997,0.001723356,0.001782329,0.001733336,0.00373252,0.003416085,0.00281272,0.003740666,0.003836735,0.003360724,0.004869374,0.005575466,0.004572906,0.005456914,0.004497128,0.004688104,0.00557662,0.004773521,0.004685906,0.005831007,0.005280718,0.005623715,0.005779614,0.005445144,0.005416757,0.006013096,0.00609313,0.006465513,0.006526526,0.006528628,0.006338311,0.006201852,0.006573513,0.007936968,0.007032355,0.006093367,0.00668877,0.00796125,0.007318449,0.006998602,0.008891158,0.008854831,0.009093567,0.009190933,0.008774973,0.008318905
454,-0.002847112,-0.002213553,-0.001091016,-0.000886931,-0.001355085,-0.000320402,-5.13E-05,-0.000419616,0.000272561,0.000113136,0.000200119,0.001363949,0.000542831,0.000832176,0.00160928,0.001041372,0.000305873,0.001409368,0.001413887,0.001837176,0.003430461,0.002695727,0.002190029,0.003707299,0.003957066,0.003354046,0.004564352,0.004901076,0.004596739,0.005114258,0.004454784,0.004115818,0.005611495,0.004908957,0.004245664,0.005532152,0.005431855,0.005068607,0.005314022,0.005087411,0.005239713,0.006302354,0.006356777,0.00533538,0.006377267,0.006173284,0.006172208,0.006556116,0.006635304,0.007039879,0.006935866,0.006248489,0.006219708,0.007077003,0.006962459,0.00710442,0.008670886,0.008640175,0.00834603,0.008753023,0.008553518,0.007693254
455,-0.003147021,-0.002378916,-0.001232286,-0.001206576,-0.00141304,-0.000262042,-0.000230945,-9.65E-05,0.000294579,0.000136699,-0.000191203,0.00149661,0.000240314,0.00105541,0.001163553,0.000395666,0.000647373,0.001533289,0.001783655,0.0019393,0.002978456,0.003061922,0.002765695,0.003384595,0.003636891,0.002975772,0.004002261,0.005473114,0.004619604,0.005661058,0.004503065,0.004552947,0.005130445,0.004972029,0.004691061,0.00574449,0.005172829,0.005073976,0.005370026,0.005084007,0.005880019,0.005652273,0.006690163,0.00590206,0.005922633,0.006073993,0.005736726,0.00645876,0.006818493,0.007303207,0.007096815,0.006266978,0.006165013,0.007028645,0.006868142,0.006670474,0.008271385,0.008038374,0.008632676,0.008677092,0.0083112,0.008168052
456,-0.003027607,-0.002080641,-0.000931878,-0.000926144,-0.001390643,-0.000614719,-0.000852158,-0.000619527,0.001283353,-0.000309641,-0.000120457,0.001391968,-6.06E-06,0.000543376,0.000887656,0.000840969,-1.86E-06,0.001073341,0.00152547,0.001709166,0.002894981,0.00291708,0.002774527,0.003206342,0.003435444,0.002402144,0.0041845,0.004935766,0.004705244,0.005224359,0.004491321,0.00425416,0.005387743,0.004767449,0.004601866,0.005935465,0.00554888,0.004382608,0.004927283,0.004730313,0.004912072,0.005982992,0.005976195,0.005579898,0.006222439,0.006017217,0.005375398,0.006266137,0.006607732,0.007326084,0.006164016,0.006149838,0.005649991,0.006928712,0.006660722,0.00648246,0.008447743,0.007921995,0.008006653,0.008588211,0.00859328,0.007735441
457,-0.002782609,-0.001951192,-0.000697584,-0.00131462,-0.001190777,-0.000813455,-0.000914726,-0.000718466,0.001666158,-0.000213145,-0.000482091,0.001099785,0.000184399,0.000582644,0.00096932,0.000711359,0.000154023,0.001729282,0.001551032,0.001470636,0.002781795,0.002719613,0.002107226,0.002790106,0.003146368,0.002783176,0.004346472,0.004856363,0.004406692,0.004964096,0.004122534,0.004319255,0.004842071,0.004356356,0.004655397,0.005306344,0.00544386,0.004817545,0.004989363,0.005086966,0.004928513,0.005517392,0.005731873,0.006079191,0.006093471,0.005715165,0.005279355,0.005950108,0.006065383,0.006577587,0.006594381,0.006493154,0.006099221,0.006973822,0.006451693,0.006019868,0.008382685,0.00807648,0.007809625,0.008336479,0.008295606,0.00759625
458,-0.002535158,-0.000897677,-0.000362149,-0.000477799,-0.000548953,4.87E-05,6.57E-05,4.49E-05,0.003006242,0.000182923,0.000623963,0.002059705,0.001074067,0.001261338,0.001463675,0.000894219,0.00100092,0.002198433,0.00183767,0.002398266,0.003849976,0.003453787,0.002576551,0.004097474,0.004235025,0.003599043,0.004927048,0.005559944,0.004881704,0.005801362,0.005248542,0.004999183,0.005771535,0.00523911,0.005158238,0.006014933,0.005426271,0.005893427,0.006099247,0.005597938,0.005988845,0.005916072,0.006670264,0.007222239,0.006653151,0.006561371,0.005916571,0.007046404,0.006909222,0.007886485,0.007240426,0.00709421,0.006698917,0.007353885,0.007255245,0.007251929,0.009165498,0.008790108,0.008625652,0.008984832,0.008851713,0.008626682
459,-0.002350751,-0.001046034,-0.000430426,-0.000595693,-0.000654577,-0.000335973,-1.01E-05,-8.30E-05,0.000492475,0.000378488,1.29E-05,0.001900611,0.000806682,0.001195193,0.001656076,0.001425106,0.000833759,0.002214824,0.001998796,0.00230202,0.003503053,0.003276758,0.002969829,0.003968195,0.004008871,0.003407632,0.004845186,0.005102445,0.004515934,0.005196379,0.005135448,0.004663377,0.005538628,0.005303829,0.005161538,0.006124633,0.005535639,0.005436756,0.005990734,0.005465512,0.005294815,0.00612017,0.006361243,0.006768508,0.00662529,0.006437873,0.005903818,0.006552647,0.007122865,0.007614453,0.007011756,0.006829511,0.006824804,0.007215501,0.007088895,0.006457525,0.008644928,0.00846527,0.008717499,0.008935892,0.008793938,0.008637428
460,-0.00277978,-0.001676913,-0.000271562,-0.000529304,-0.001174152,-5.17E-05,5.87E-05,-0.000113832,0.000390406,0.000252798,0.000227571,0.001459857,3.13E-05,0.001116394,0.001242646,0.001406044,0.000688076,0.00172346,0.00178602,0.001610137,0.003380838,0.002883645,0.002820198,0.003668217,0.003922116,0.003021386,0.004452639,0.004962053,0.004503849,0.00521278,0.004865526,0.00465053,0.005384519,0.00483359,0.004756954,0.005717867,0.00565403,0.005023562,0.005546835,0.00522635,0.005765055,0.006474236,0.006568283,0.00609951,0.006451745,0.006004986,0.005461684,0.006519431,0.006898754,0.007319266,0.006584394,0.00659856,0.006022309,0.007674627,0.007102999,0.006803531,0.008298931,0.008207172,0.008367116,0.00816552,0.008328377,0.008213266
461,-0.002868251,-0.001778241,-0.001107593,-0.000960497,-0.001061579,-0.000180077,-0.000226236,-0.000681819,-0.000100167,0.000420488,-0.000163517,0.001765876,0.000466612,0.000831684,0.00126788,0.001058212,0.000600192,0.00155615,0.001971751,0.00148222,0.002853731,0.002917366,0.002834919,0.003294833,0.003879253,0.003112368,0.004435954,0.005296492,0.00461152,0.00513571,0.00447861,0.00453754,0.005503445,0.004630436,0.004685016,0.006019632,0.005131074,0.005209583,0.005435786,0.005305585,0.005356922,0.005905366,0.006582107,0.005538497,0.006122375,0.005987428,0.005281137,0.006559453,0.006342068,0.007604337,0.006828669,0.006301855,0.006283523,0.007293466,0.006510181,0.006188723,0.008074792,0.008194615,0.008451887,0.00839757,0.008860246,0.00778978
462,-0.002822989,-0.00191171,-0.000872826,-0.001006522,-0.001111776,-0.000121129,-0.000320247,-0.000320091,-0.000152338,0.000354213,3.99E-06,0.001309239,0.000598948,0.000344213,0.001194752,0.001290415,0.000642914,0.001815471,0.001482272,0.001545057,0.003092397,0.002842658,0.002621473,0.003309258,0.003576257,0.00333336,0.004430855,0.005068868,0.004402011,0.005246944,0.004766533,0.004669447,0.004779724,0.005024872,0.004607203,0.005700241,0.004818304,0.00488406,0.005066799,0.005137229,0.00539626,0.00572445,0.005903109,0.005269922,0.006077301,0.00579399,0.005590045,0.005960553,0.005961682,0.007012571,0.006921662,0.006888077,0.006132194,0.006948886,0.006746265,0.005986798,0.00846395,0.007562875,0.008334922,0.008525376,0.008513998,0.007606313
463,-0.002629081,-0.001888772,-0.001048926,-0.001113842,-0.000828957,-0.00043746,-0.000459854,-0.000340681,0.000266526,0.000137476,-3.31E-05,0.001571841,0.00059887,0.00058972,0.001340527,0.001356652,0.000736018,0.002254062,0.001835045,0.001564671,0.003129185,0.003079545,0.00251859,0.003672211,0.003828587,0.003064112,0.004578033,0.005014135,0.004382843,0.004956005,0.00492998,0.004625988,0.005047655,0.005035373,0.004712309,0.005346596,0.005320915,0.005279643,0.005317586,0.005189935,0.005294474,0.005735965,0.006376768,0.005827046,0.005959687,0.005911506,0.006086777,0.006572777,0.006061971,0.008130202,0.006526605,0.006316564,0.006634384,0.007214869,0.006580635,0.006498909,0.008832454,0.008259934,0.008667268,0.008259433,0.008347482,0.008086132
464,-0.002612511,-0.002857347,-0.000477644,-0.000841565,-0.00100146,0.000106741,0.000184762,-0.000207763,0.000633659,0.000782357,0.000396676,0.001756051,0.0006306,0.001005643,0.001466818,0.001409991,0.001165707,0.001947282,0.001763953,0.002425285,0.00316655,0.003033064,0.002967197,0.003831903,0.004089634,0.003365524,0.004809038,0.00488618,0.004625413,0.005784074,0.005153968,0.004996512,0.005372672,0.004764649,0.004908197,0.005982808,0.005491543,0.005313656,0.005604362,0.005510025,0.005644799,0.005820067,0.006328488,0.006069215,0.006040184,0.006295578,0.006259257,0.006310995,0.006209388,0.007280305,0.006798403,0.006600531,0.006466301,0.007315817,0.007182918,0.006899596,0.008794361,0.008352153,0.008790769,0.00831616,0.008445341,0.007726192
465,-0.002562488,-0.005364678,-0.000846836,-0.001083786,-0.001438996,-0.000305244,-0.000377926,-0.000139969,-3.01E-05,0.000302505,-0.000200622,0.001407472,0.000101796,0.000502504,0.001047651,0.00107565,0.000964261,0.001457649,0.00121923,0.00154885,0.003299268,0.002549288,0.002671165,0.003288991,0.00356245,0.003175259,0.004041086,0.004992741,0.004222766,0.005053757,0.004103353,0.004151281,0.004772579,0.004577013,0.004827544,0.005249983,0.004969071,0.005230437,0.0050844,0.005145376,0.004698283,0.005595027,0.006310339,0.005546074,0.005821248,0.005780899,0.00545023,0.005899436,0.005732371,0.006651075,0.006634357,0.006143169,0.005292064,0.007069004,0.006926002,0.006289826,0.00824743,0.007787013,0.007672413,0.00812047,0.008289168,0.007750276
